File Name,depth_input,vs_input,Depth,Qc,Fs,u,A07-H,A07-P,R09,Mc15,Mc18
SCPT_156300.csv,17.51,181,17.51,8.1515,0.0926,0.1147,-0.231045044,-0.427755338,-0.165476521,-0.182410131,-0.821643324
SCPT_156300.csv,18.01,157.1,18.01,2.0094,0.0058,0.1909,0.073849844,-0.12286045,0.322591245,0.099746755,-0.599862262
SCPT_156300.csv,18.51,174,18.51,4.6046,0.0246,0.1385,-0.062313678,-0.259023972,0.090362688,-0.045026609,-0.698589385
SCPT_156300.csv,19.01,194.4,19.01,8.3147,0.0536,0.1103,-0.105528434,-0.302238728,-0.007360199,-0.091314024,-0.700087776
SCPT_156300.csv,19.51,214.5,19.51,7.6472,0.0788,0.1457,-0.046882583,-0.243592877,0.055657172,-0.020074112,-0.657742353
SCPT_156300.csv,20.01,249.9,20.01,12.8976,0.1065,0.1552,0.01023645,-0.186473844,0.071640604,0.025370902,-0.554421568
SCPT_156300.csv,20.51,231.7,20.51,9.225,0.0709,0.1465,0.016444931,-0.180265364,0.119893847,0.02492079,-0.580909512
SCPT_156300.csv,21.01,285.4,21.01,4.585,0.1143,0.58,0.268358749,0.071648455,0.411818574,0.287710313,-0.435463739
SCPT_156300.csv,21.51,350.5,21.51,1.0661,0.0074,0.6808,1.005974998,0.809264704,1.49034197,0.923905427,0.130704895
SCPT_156300.csv,22.01,310.8,22.01,1.97,0.0204,0.691,0.672072311,0.475362016,0.98291043,0.62471983,-0.1316908
SCPT_156300.csv,22.51,264.2,22.51,4.2468,0.0839,2.1282,0.25984196,0.063131665,0.457149282,0.228051388,-0.489333076
SCPT_156300.csv,23,304.4,23,1.5031,0.0081,0.8454,0.778347947,0.581637653,1.199970876,0.707170849,-0.041452942
SCPT_14548.csv,0.1,195.77,0.1,0.826,0.0072,-0.02,1.087279438,0.890569144,-0.437687511,1.873670119,0.912623865
SCPT_14548.csv,0.5,195.77,0.5,1.364,0.0091,-0.01,0.774755978,0.578045684,-0.008571472,1.334580511,0.471279225
SCPT_14548.csv,1,195.77,1,0.848,0.003,-0.0105,0.84210772,0.645397426,0.246287568,1.302430205,0.443686257
SCPT_14548.csv,1.5,195.77,1.5,1.754,0.0173,0.091,0.551958877,0.355248582,0.033975368,0.939631696,0.107953213
SCPT_14548.csv,2,195.77,2,5.402,0.1038,-0.0411,0.157038973,-0.039671321,-0.284853249,0.548958711,-0.206083123
SCPT_14548.csv,2.5,195.77,2.5,6.391,0.075,-0.0022,0.143223914,-0.05348638,-0.177123507,0.489688471,-0.22153542
SCPT_14548.csv,3,195.77,3,5.312,0.0427,-0.0019,0.206489156,0.009778862,-0.046757796,0.512384898,-0.193066753
SCPT_14548.csv,3.5,195.77,3.5,4.897,0.0346,-0.0024,0.219327302,0.022617008,0.00358902,0.498703436,-0.204120036
SCPT_14548.csv,4,267.49,4,5.995,0.0516,-0.0015,0.447287025,0.250576731,0.244726514,0.711419313,0.020784322
SCPT_14548.csv,4.5,267.49,4.5,13.901,0.1951,0.0014,0.166704689,-0.030005605,-0.057112406,0.447177372,-0.18813722
SCPT_14548.csv,5,267.49,5,13.708,0.2891,0.0062,0.096931718,-0.099778576,-0.149095685,0.387259825,-0.265813822
SCPT_14548.csv,5.5,267.49,5.5,4.389,0.0431,0.0008,0.468919824,0.27220953,0.318927239,0.682731776,-0.034077144
SCPT_14548.csv,6,507.81,6,5.387,0.0512,0.001,1.052835757,0.856125463,0.92396256,1.255770059,0.561029842
SCPT_14548.csv,6.5,507.81,6.5,10.454,0.1493,0.0012,0.831064447,0.634354153,0.676435982,1.049218648,0.396744504
SCPT_14548.csv,7,507.81,7,4.41,0.1758,0.0003,0.930580976,0.733870682,0.70920467,1.139343161,0.363141594
SCPT_14548.csv,7.5,507.81,7.5,7.066,0.1003,0.0024,0.912736394,0.716026099,0.79844004,1.09885673,0.415151459
SCPT_14548.csv,8,379.46,8,9.994,0.1833,0.0063,0.491629762,0.294919468,0.361851645,0.689587884,0.026514932
SCPT_14548.csv,8.5,379.46,8.5,7.112,0.1317,0.0011,0.571918984,0.37520869,0.467325577,0.749162839,0.056672074
SCPT_14548.csv,9,379.46,9,8.37,0.2289,0.0214,0.472454217,0.275743923,0.345963337,0.663940499,-0.030852866
SCPT_14548.csv,9.5,379.46,9.5,2.352,0.0577,0.0375,0.827640702,0.630930407,0.771432646,0.946077991,0.144005244
SCPT_14548.csv,10,231.87,10,2.738,0.0416,0.0677,0.332124665,0.135414371,0.322031248,0.444517683,-0.320138385
SCPT_14548.csv,10.5,231.87,10.5,2.207,0.0595,0.0957,0.333937067,0.137226773,0.308797092,0.432295775,-0.377410802
SCPT_14548.csv,11,231.87,11,3.8,0.0532,0.1427,0.243836057,0.047125762,0.252286861,0.350407559,-0.378651953
SCPT_14548.csv,11.5,231.87,11.5,1.674,0.0206,0.1007,0.464678745,0.267968451,0.544945196,0.53484671,-0.260492087
SCPT_14548.csv,12,383.6,12,2.774,0.0655,-0.0244,0.765710207,0.568999913,0.782856639,0.857696901,0.078047575
SCPT_14548.csv,12.5,383.6,12.5,1.766,0.014,0.0057,0.972095209,0.775384915,1.098371317,1.039443334,0.271650318
SCPT_14548.csv,13,383.6,13,1.648,0.01,0.0346,1.004271168,0.807560874,1.162134094,1.066425444,0.305980613
SCPT_14548.csv,13.5,383.6,13.5,1.939,0.0128,0.1015,0.95609588,0.759385586,1.108576781,1.012028414,0.263137186
SCPT_14548.csv,14,353.85,14,2.577,0.052,0.2474,0.708984454,0.51227416,0.794663138,0.763880369,-0.011129844
SCPT_14548.csv,14.5,353.85,14.5,4.471,0.0929,0.4161,0.553125144,0.35641485,0.60846622,0.626619741,-0.099521636
SCPT_14548.csv,15,353.85,15,3.581,0.1169,0.5923,0.568325531,0.371615237,0.626497069,0.630085787,-0.13632953
SCPT_14548.csv,15.5,353.85,15.5,3.991,0.12,0.9983,0.549441582,0.352731288,0.619538178,0.603188305,-0.148829986
SCPT_14548.csv,16,622.57,16,4.587,0.13,1.1147,1.077558311,0.880848017,1.151663297,1.132659048,0.396685054
SCPT_14548.csv,16.5,622.57,16.5,6.45,0.104,0.4921,1.032856259,0.836145965,1.112706748,1.093542478,0.415386167
SCPT_14548.csv,17,622.57,17,2.973,0.0613,0.8552,1.22494238,1.028232086,1.37952623,1.240647308,0.482284168
SCPT_14548.csv,17.5,622.57,17.5,3.023,0.0237,0.5898,1.297548335,1.100838041,1.496288286,1.309062414,0.598366526
SCPT_14548.csv,18,291.98,18,5.303,0.1396,0.8627,0.267379206,0.070668912,0.371682363,0.315944426,-0.40062024
SCPT_14548.csv,18.5,291.98,18.5,8.892,0.3659,0.1618,0.052915089,-0.143795205,0.097527779,0.153919845,-0.536642341
SCPT_14548.csv,19,291.98,19,15.765,0.5261,-0.0285,-0.087858632,-0.284568926,-0.073596852,0.033905977,-0.594834007
SCPT_14548.csv,19.5,291.98,19.5,13.858,0.3707,-0.033,-0.022220479,-0.218930773,0.019790143,0.074308806,-0.55493896
SCPT_14548.csv,20,377.61,20,5.426,0.2978,-0.0252,0.408089251,0.211378957,0.512271043,0.477644765,-0.268762839
SCPT_14548.csv,20.5,377.61,20.5,2.698,0.076,0.0299,0.676037894,0.4793276,0.900916183,0.684743957,-0.092300212
SCPT_14548.csv,21,377.61,21,4.943,0.1134,0.107,0.528656948,0.331946654,0.701491945,0.557642748,-0.154901756
SCPT_14548.csv,21.5,377.61,21.5,7.529,0.1738,-0.03,0.409319301,0.212609007,0.546134132,0.455067882,-0.219476713
SCPT_14548.csv,22,545.77,22,3.087,0.0782,-0.0111,1.00739427,0.810683975,1.250925563,1.011684271,0.25346285
SCPT_14548.csv,22.5,545.77,22.5,7.987,0.2086,0.0608,0.741403849,0.544693555,0.884563271,0.78711283,0.113193306
SCPT_14548.csv,23,545.77,23,14.189,0.4237,0.0193,0.560488335,0.363778041,0.648685593,0.639438445,0.011261295
SCPT_14548.csv,23.5,545.77,23.5,2.755,0.1724,-0.018,0.942833017,0.746122722,1.177236818,0.944117147,0.13484627
SCPT_14548.csv,24,545.77,24,9.443,0.2678,-0.0637,0.67547797,0.478767676,0.822133282,0.724321879,0.063149022
SCPT_14540.csv,0.1,184.14,0.1,1.212,0.0057,-0.0371,0.961543588,0.764833294,-0.299349716,1.776601725,0.878912233
SCPT_14540.csv,0.5,184.14,0.5,2.05,0.0434,-0.0455,0.517586702,0.320876408,-0.377746354,1.085006765,0.203936114
SCPT_14540.csv,1,184.14,1,2.234,0.0602,-0.0373,0.386922339,0.190212044,-0.316566718,0.852775815,-0.01460386
SCPT_14540.csv,1.5,184.14,1.5,2.787,0.039,-0.0316,0.336868565,0.140158271,-0.157144733,0.744238929,-0.062388814
SCPT_14540.csv,2,184.14,2,2.664,0.0387,-0.0378,0.309387868,0.112677574,-0.131930625,0.67140397,-0.133834498
SCPT_14540.csv,2.5,184.14,2.5,1.796,0.0173,-0.0384,0.417247613,0.220537318,0.043406975,0.732970526,-0.08270494
SCPT_14540.csv,3,184.14,3,2.217,0.0128,-0.0271,0.380328674,0.18361838,0.110705584,0.676964438,-0.091226709
SCPT_14540.csv,3.5,184.14,3.5,1.993,0.0072,0.0011,0.417779898,0.221069604,0.208674411,0.697203773,-0.054641289
SCPT_14540.csv,4,184.14,4,1.01,0.0061,-0.0306,0.536503935,0.339793641,0.281167717,0.771718265,-0.061842027
SCPT_14540.csv,4.5,184.14,4.5,0.853,0.0021,0.0236,0.610345031,0.413634737,0.435598843,0.851809982,0.048234751
SCPT_14540.csv,5,144.61,5,1.126,0.0013,0.0875,0.313834292,0.117123998,0.202389245,0.580684365,-0.159787571
SCPT_14540.csv,5.5,144.61,5.5,1.383,0.0145,0.0264,0.142740466,-0.053969828,-0.064460729,0.324406004,-0.498954334
SCPT_14540.csv,6,144.61,6,3.573,0.048,-0.0437,-0.137190893,-0.333901187,-0.31866837,0.064183819,-0.683608734
SCPT_14540.csv,6.5,144.61,6.5,2.298,0.0075,-0.0374,0.07113227,-0.125578024,0.004504834,0.259561441,-0.459274689
SCPT_14540.csv,7,440.46,7,3.34,0.0428,-0.0014,0.980231188,0.783520894,0.840756193,1.15433673,0.406575511
SCPT_14540.csv,7.5,440.46,7.5,1.896,0.0182,0.8167,1.176775273,0.980064979,1.089689027,1.287667696,0.504475522
SCPT_14540.csv,8,440.46,8,1.816,0.014,0.9747,1.205209532,1.008499238,1.157110322,1.297710079,0.522573645
SCPT_14540.csv,8.5,440.46,8.5,2.102,0.034,0.6509,1.081770977,0.885060682,0.986021158,1.186149838,0.390803928
SCPT_14540.csv,9,325.97,9,12.354,0.1875,-0.005,0.296709493,0.099999199,0.180975559,0.472492746,-0.159741886
SCPT_14540.csv,9.5,325.97,9.5,3.33,0.0341,0.4084,0.672879695,0.476169401,0.63743644,0.787719113,0.057863154
SCPT_14540.csv,10,325.97,10,3,0.0407,1.081,0.686878962,0.490168668,0.655719012,0.773802171,0.022657222
SCPT_14540.csv,10.5,325.97,10.5,2.748,0.0355,1.2431,0.715894213,0.519183918,0.70871056,0.784218627,0.02873298
SCPT_14540.csv,11,391.11,11,2.283,0.0207,0.3268,0.943604376,0.746894082,0.972424143,1.02493483,0.270640618
SCPT_14540.csv,11.5,391.11,11.5,1.811,0.0168,1.0213,1.030947577,0.834237282,1.098958207,1.0632559,0.28824637
SCPT_14540.csv,12,391.11,12,1.221,0.0104,0.9592,1.153602603,0.956892308,1.284201747,1.147994987,0.342740435
SCPT_14540.csv,12.5,391.11,12.5,2.256,0.0341,1.0757,0.916445753,0.719735458,0.964854333,0.949679739,0.173495534
SCPT_14540.csv,13,365.87,13,2.847,0.0324,0.393,0.780698051,0.583987757,0.836524446,0.842805307,0.101788211
SCPT_14540.csv,13.5,365.87,13.5,2.994,0.1128,-0.0697,0.635957593,0.439247299,0.612830629,0.721524884,-0.07030217
SCPT_14540.csv,14,365.87,14,2.191,0.0235,-0.0083,0.832148546,0.635438251,0.929612475,0.886574121,0.126727551
SCPT_14540.csv,14.5,365.87,14.5,3.465,0.0651,0.3502,0.66570489,0.468994595,0.71568846,0.726244973,-0.018002513
SCPT_14540.csv,15,324.63,15,2.096,0.0238,0.8047,0.742658926,0.545948632,0.881160804,0.753132358,-0.011640701
SCPT_14540.csv,15.5,324.63,15.5,1.686,0.058,0.1456,0.680157188,0.483446893,0.770581125,0.701428675,-0.13412422
SCPT_14540.csv,16,324.63,16,2.836,0.061,0.8702,0.591654671,0.394944377,0.689381389,0.613531628,-0.152560916
SCPT_14540.csv,16.5,324.63,16.5,2.682,0.0733,0.8845,0.582383398,0.385673103,0.683013275,0.59777089,-0.183812267
SCPT_14540.csv,17,333.54,17,3.441,0.0636,-0.0733,0.54719452,0.350484226,0.651030985,0.592445399,-0.147679288
SCPT_14540.csv,17.5,333.54,17.5,1.444,0.0219,-0.0647,0.791334772,0.594624478,1.006779489,0.797917084,-0.009990892
SCPT_14540.csv,18,333.54,18,3.654,0.0835,-0.0455,0.503313276,0.306602982,0.610245588,0.54531132,-0.197975124
SCPT_14540.csv,18.5,333.54,18.5,2.179,0.0595,-0.0296,0.625188709,0.428478414,0.782593267,0.640262364,-0.157028445
SCPT_14540.csv,19,363.21,19,2.872,0.052,0.1838,0.675580247,0.478869952,0.840684081,0.689485244,-0.063085349
SCPT_14540.csv,19.5,363.21,19.5,2.312,0.089,0.4235,0.671495355,0.474785061,0.833707371,0.66889345,-0.137913163
SCPT_14540.csv,20,363.21,20,2.505,0.0468,0.9721,0.729803749,0.533093455,0.942902772,0.703658299,-0.061353958
SCPT_14540.csv,20.5,363.21,20.5,1.991,0.056,0.2747,0.732405912,0.535695617,0.955739218,0.714967714,-0.089232669
SCPT_14540.csv,21,394.09,21,4.174,0.2405,-0.0829,0.515576915,0.31886662,0.618978113,0.562310907,-0.208666871
SCPT_14540.csv,21.5,394.09,21.5,3.191,0.0877,-0.0798,0.665738556,0.469028262,0.84901899,0.678169505,-0.081489123
SCPT_14540.csv,22,394.09,22,3.288,0.1039,-0.0719,0.64082897,0.444118676,0.8245192,0.65339724,-0.109562975
SCPT_14540.csv,22.5,394.09,22.5,4.313,0.0648,-0.0642,0.641515565,0.444805271,0.836646982,0.647261008,-0.0558806
SCPT_14540.csv,23,428.12,23,4.448,0.1402,0.1017,0.637233133,0.440522839,0.809556072,0.655480449,-0.079174486
SCPT_14540.csv,23.5,428.12,23.5,4.306,0.1424,0.0519,0.637623605,0.440913311,0.820411928,0.652881515,-0.086399565
SCPT_14540.csv,24,428.12,24,2.338,0.0439,0.5192,0.875787893,0.679077599,1.180991566,0.832639648,0.065767541
SCPT_57362.csv,0.1,57,0.1,1.5302,0.0543,-0.0178,-0.41678377,-0.613494064,-2.359747328,0.383299612,-0.588485521
SCPT_57362.csv,0.5,62,0.5,2.6869,0.0536,-0.0408,-0.638652327,-0.835362621,-1.482280671,-0.060034584,-0.914069548
SCPT_57362.csv,1,69,1,2.2568,0.0197,-0.033,-0.5006495,-0.697359794,-1.037174429,-0.037560762,-0.851051851
SCPT_57362.csv,1.5,69,1.5,0.5866,0.0479,-0.0367,-0.345905412,-0.542615706,-1.152651117,-0.030005461,-1.059168653
SCPT_57362.csv,2,78,2,1.2648,0.0746,-0.0764,-0.465081708,-0.661792003,-1.160318926,-0.134788793,-1.072628758
SCPT_57362.csv,2.5,83.5,2.5,1.5853,0.0474,-0.0666,-0.432240451,-0.628950745,-0.966593057,-0.123566669,-1.003660257
SCPT_57362.csv,3,98,3,4.1211,0.0147,-0.0818,-0.356946311,-0.553656605,-0.554045242,-0.054526801,-0.744535612
SCPT_57362.csv,3.5,113,3.5,2.6125,0.0439,-0.0624,-0.257079129,-0.453789423,-0.592415424,0.019869103,-0.779971069
SCPT_57362.csv,4,125,4,4.3314,0.0633,-0.0678,-0.29085573,-0.487566024,-0.556227449,-0.01950628,-0.76414614
SCPT_57362.csv,4.5,118,4.5,7.5707,0.0227,-0.0621,-0.327886154,-0.524596449,-0.436589262,-0.105169722,-0.722388829
SCPT_57362.csv,5,109.5,5,1.9826,0.0205,-0.0627,-0.220122017,-0.416832311,-0.422136882,-0.007816793,-0.800637824
SCPT_57362.csv,5.5,106,5.5,0.9468,0.0389,0.0044,-0.164813547,-0.361523842,-0.477859532,-0.013538717,-0.935041606
SCPT_57362.csv,6,116.5,6,6.0552,0.042,-0.0589,-0.414051409,-0.610761704,-0.525992495,-0.216843969,-0.886302431
SCPT_57362.csv,6.5,156.5,6.5,8.7821,0.0323,-0.0538,-0.138960734,-0.335671028,-0.209208161,0.024325959,-0.580001495
SCPT_57362.csv,7,144,7,14.0308,0.0743,-0.0208,-0.366108381,-0.562818675,-0.461148205,-0.216131063,-0.793756397
SCPT_57362.csv,7.5,159,7.5,9.7544,0.0587,-0.0328,-0.218468415,-0.415178709,-0.293594638,-0.064310219,-0.678793262
SCPT_57362.csv,8,206.5,8,18.6022,0.1071,-0.0464,-0.090371102,-0.287081396,-0.190362941,0.036273613,-0.516674475
SCPT_57362.csv,8.5,204,8.5,14.181,0.1007,0.0682,-0.085968597,-0.282678891,-0.168153742,0.051432036,-0.534174501
SCPT_57362.csv,9,208,9,17.7094,0.12,-0.0373,-0.113954259,-0.310664554,-0.201634665,0.008410645,-0.553656691
SCPT_57362.csv,9.5,190,9.5,13.4393,0.0879,-0.0378,-0.148151412,-0.344861707,-0.207870511,-0.031565444,-0.615340002
SCPT_57362.csv,10,155,10,11.4665,0.0717,-0.0351,-0.318588203,-0.515298497,-0.358250695,-0.209655578,-0.804259208
SCPT_57362.csv,10.5,180,10.5,4.8321,0.153,0.0012,-0.15746027,-0.354170565,-0.241192313,-0.012159729,-0.759209818
SCPT_57362.csv,11,172,11,18.4936,0.095,-0.0208,-0.293120611,-0.489830906,-0.354404537,-0.224268776,-0.764420685
SCPT_57362.csv,11.5,178,11.5,11.4272,0.107,0.0897,-0.250863792,-0.447574086,-0.279820709,-0.142884636,-0.753279091
SCPT_57362.csv,12,204,12,7.0076,0.068,0.0729,-0.009511798,-0.206222092,0.001158564,0.089662061,-0.565159874
SCPT_57362.csv,12.5,173,12.5,7.3296,0.0727,0.1193,-0.19221252,-0.388922814,-0.175905409,-0.098531344,-0.749337066
SCPT_57362.csv,13,185,13,10.1488,0.1047,0.1313,-0.212487808,-0.409198103,-0.212014886,-0.119507936,-0.742022397
SCPT_57362.csv,13.5,165,13.5,7.0155,0.0688,0.1374,-0.237066721,-0.433777015,-0.19901092,-0.15638916,-0.808662325
SCPT_57362.csv,14,168,14,6.015,0.055,0.1361,-0.178771586,-0.37548188,-0.11794216,-0.107742952,-0.769603055
SCPT_57362.csv,14.5,216,14.5,9.5014,0.0821,0.1321,-0.032454293,-0.229164587,0.00179345,0.034731565,-0.582628511
SCPT_57362.csv,15,216,15,13.6671,0.1016,-0.0027,-0.098377695,-0.295087989,-0.088054443,-0.04473236,-0.621599609
SCPT_57362.csv,15.5,195,15.5,11.8823,0.1339,0.1482,-0.231399323,-0.428109617,-0.209015893,-0.158887318,-0.767025178
SCPT_57362.csv,16,200,16,15.074,0.1357,0.1124,-0.233045612,-0.429755906,-0.222634152,-0.17776467,-0.753236341
SCPT_57362.csv,16.5,203,16.5,14.8194,0.1013,0.121,-0.176587862,-0.373298156,-0.156380344,-0.144711751,-0.708000084
SCPT_57362.csv,17,183,17,14.1384,0.1317,0.1373,-0.319745577,-0.516455871,-0.290742433,-0.271739098,-0.853041821
SCPT_57362.csv,17.5,207,17.5,14.2007,0.1141,0.0586,-0.179526697,-0.376236992,-0.143925286,-0.145291664,-0.718526887
SCPT_57362.csv,18,206,18,15.3915,0.127,0.0582,-0.209741551,-0.406451845,-0.177533783,-0.178451552,-0.74501716
SCPT_57362.csv,18.5,195,18.5,15.3855,0.0711,-0.0116,-0.181538181,-0.378248475,-0.14757667,-0.192740652,-0.731409858
SCPT_57362.csv,19,168,19,16.1488,0.1435,0.1772,-0.442029118,-0.638739413,-0.404141573,-0.414449077,-0.978843014
SCPT_57362.csv,19.5,207,19.5,20.0398,0.1577,0.1719,-0.264817174,-0.461527468,-0.248814636,-0.251833219,-0.7905242
SCPT_57362.csv,20,207,20,14.8063,0.1121,0.0867,-0.196225559,-0.392935853,-0.137570716,-0.186959282,-0.750320454
SCPT_196093.csv,1.51,154,1.51,1.661,0.0252,0.0108,0.288700239,0.091989945,-1.151676099,0.674422188,-0.182210484
SCPT_196093.csv,2.01,178,2.01,1.628,0.0456,0.0095,0.353479562,0.156769268,-0.606529248,0.693403606,-0.186693663
SCPT_196093.csv,2.51,194,2.51,1.9,0.0388,0.0145,0.395920703,0.199210409,-0.300746378,0.708876289,-0.136972447
SCPT_196093.csv,3.01,184,3.01,2.133,0.0367,0.0174,0.303800911,0.107090617,-0.250916081,0.593414281,-0.229476497
SCPT_196093.csv,3.51,217,3.51,0.833,0.0309,0.0243,0.654201747,0.457491453,-0.032118886,0.865327823,-0.074074387
SCPT_196093.csv,4.01,201,4.01,1.167,0.0352,0.0376,0.479796378,0.283086083,-0.100644855,0.692347858,-0.203792815
SCPT_196093.csv,4.51,223,4.51,1.528,0.0529,0.0274,0.479853554,0.28314326,-0.037517046,0.690926065,-0.184605863
SCPT_196093.csv,5.01,270,5.01,2.339,0.0569,0.0346,0.568861237,0.372150943,0.184530495,0.785587654,-0.032582395
SCPT_196093.csv,5.51,276,5.51,2.928,0.0587,0.0324,0.535462878,0.338752584,0.227713131,0.746193957,-0.040381832
SCPT_196093.csv,6.01,302,6.01,2.844,0.0674,0.0292,0.606603933,0.409893638,0.308320467,0.804793518,0.00991742
SCPT_196093.csv,6.51,281,6.51,2.689,0.0607,0.0297,0.544632805,0.347922511,0.280463816,0.727265158,-0.068347466
SCPT_196093.csv,7.01,292,7.01,1.861,0.0657,0.0276,0.636460844,0.43975055,0.335852549,0.791522873,-0.056236459
SCPT_196093.csv,7.51,274,7.51,2.778,0.0646,0.0295,0.489942355,0.293232061,0.276625597,0.652456127,-0.13806287
SCPT_196093.csv,8.01,267,8.01,3.022,0.0775,0.0286,0.423424394,0.226714099,0.224344799,0.581423817,-0.204540754
SCPT_196093.csv,8.51,274,8.51,2.928,0.0859,0.0281,0.437463624,0.24075333,0.2461552,0.586479142,-0.207124687
SCPT_196093.csv,9.01,284,9.01,3.389,0.0807,0.0266,0.44629616,0.249585866,0.298331939,0.590581337,-0.178687227
SCPT_196093.csv,9.51,290,9.51,4.294,0.0809,0.0369,0.420887967,0.224177673,0.311943658,0.56218566,-0.173518012
SCPT_196093.csv,10.01,292,10.01,3.65,0.0753,0.0388,0.455587332,0.258877038,0.357414838,0.584166297,-0.169081217
SCPT_196093.csv,10.51,293,10.51,3.516,0.0871,0.0386,0.444593498,0.247883204,0.347659197,0.567337852,-0.19664248
SCPT_196093.csv,11.01,272,11.01,1.333,0.0658,0.0992,0.582367033,0.385656739,0.474703471,0.642987483,-0.239137628
SCPT_196093.csv,11.51,302,11.51,2.905,0.0887,0.0993,0.497583298,0.300873004,0.421705625,0.598302504,-0.190336799
SCPT_196093.csv,12.01,267,12.01,1.739,0.0741,0.0852,0.485938397,0.289228102,0.418346693,0.552119452,-0.297096703
SCPT_196093.csv,12.51,280,12.51,2.855,0.1023,0.0852,0.400576194,0.2038659,0.344780115,0.490164456,-0.305468171
SCPT_196093.csv,13.01,244,13.01,2.928,0.0818,0.0857,0.275187639,0.078477345,0.255256715,0.356574082,-0.424119228
SCPT_196093.csv,13.51,268,13.51,2.528,0.0705,0.1107,0.406558939,0.209848645,0.409630665,0.473400418,-0.31942819
SCPT_196093.csv,14.01,266,14.01,2.072,0.082,0.1099,0.419404289,0.222693995,0.422064442,0.471908686,-0.354285072
SCPT_196093.csv,14.51,257,14.51,2.439,0.069,0.1463,0.365752194,0.1690419,0.400309775,0.418584148,-0.376344263
SCPT_196093.csv,15.01,246,15.01,2.239,0.068,0.1718,0.336607851,0.139897557,0.386991734,0.37895352,-0.426129113
SCPT_196093.csv,15.51,252,15.51,2.889,0.0766,0.1616,0.296564642,0.099854348,0.352100145,0.347354181,-0.427689688
SCPT_196093.csv,16.01,256,16.01,3.544,0.0776,0.1555,0.270345674,0.07363538,0.336690996,0.323779694,-0.423166957
SCPT_196093.csv,16.51,266,16.51,3.319,0.0786,0.1506,0.314952926,0.118242632,0.393013867,0.361931865,-0.393807704
SCPT_196093.csv,17.01,256,17.01,4.189,0.0871,0.1561,0.222565663,0.025855369,0.302477119,0.273272973,-0.454746644
SCPT_196093.csv,17.51,254,17.51,3.75,0.093,0.1383,0.222746066,0.026035772,0.311730941,0.267877587,-0.477620732
SCPT_196093.csv,18.01,266,18.01,3.655,0.0895,0.1661,0.27442927,0.077718976,0.377585345,0.31309149,-0.433405114
SCPT_196093.csv,18.51,259,18.51,3.672,0.089,0.1317,0.243382088,0.046671794,0.357415,0.278607273,-0.46630755
SCPT_196093.csv,19.01,260,19.01,4.161,0.0957,0.1476,0.215306284,0.01859599,0.332128473,0.251023992,-0.479558241
SCPT_196093.csv,19.51,266,19.51,4.505,0.0904,0.137,0.227650985,0.030940691,0.354131545,0.259911804,-0.456493125
SCPT_196093.csv,20.01,272,20.01,3.939,0.092,0.1472,0.267499776,0.070789482,0.408897779,0.293060181,-0.44187676
SCPT_196093.csv,20.51,268,20.51,4.244,0.0821,0.1527,0.249189283,0.052478989,0.402131135,0.27009411,-0.448687307
SCPT_196093.csv,21.01,262,21.01,4.861,0.1057,0.1606,0.174414452,-0.022295842,0.318524982,0.200238124,-0.511274682
SCPT_196093.csv,21.51,274,21.51,5.044,0.0928,0.1592,0.224742647,0.028032352,0.380999065,0.243964906,-0.455794391
SCPT_196093.csv,22.01,275,22.01,4.828,0.1088,0.1615,0.215014769,0.018304475,0.376496519,0.234319843,-0.478319608
SCPT_196093.csv,22.51,282,22.51,5.572,0.1105,0.1636,0.212959156,0.016248862,0.373503998,0.23128599,-0.461942838
