NZTM_X NZTM_Y Vs30
1803920.01 5812840.01 193.86
1767269.06 5908472.84 193.88
1934959.8 5618141 193.88
1977110 5783709 193.89
1878718 5823050 193.9
1881315.33 5774484.17 193.9
1974538.07 5783492.88 193.9
1623240.24 5431982.88 193.91
1878353 5826240 193.91
1951039 5792002 193.91
1568397.61 5179420.29 193.93
1799403 5823357 193.93
1925214 5607254 193.93
1570520 5186680 193.94
1570925.31 5181042.26 193.94
1570239.94 5180615.35 193.96
1882724.52 5773785.71 193.96
1749622 5914434 193.99
1949481.26 5790648.99 193.99
1879425.63 5824082.91 194
1882712.72 5773220.67 194
1571637.49 5181944.95 194.01
1567193 5177409 194.02
1763288.33 5811894.14 194.02
1881827.93 5781075.91 194.02
1882190.09 5774586.79 194.02
1569754.45 5183316.33 194.03
1571417.03 5182930.02 194.03
1752898.72 5930923.58 194.03
1873896.69 5823533.45 194.03
1817004 5805905 194.04
1876088.9 5825121.4 194.04
1571491 5178287 194.05
1878951.91 5819903.21 194.05
1932325.3 5607266.26 194.05
1564197.21 5176969.15 194.06
1570691.55 5176791.32 194.06
1759348.78 5908061.92 194.06
1759348.78 5908061.92 194.06
2035396.17 5709498.26 194.06
1565059.96 5175294.59 194.07
1566701.91 5180127.46 194.07
1875635.47 5819235.18 194.09
1568248 5177976 194.1
1574952 5178177.99 194.1
1866642.67 5715572.89 194.1
1884678.79 5823464.39 194.1
1567030.53 5180282.22 194.11
1568061 5186597 194.11
1773936.8 5895083.6 194.11
1882789.04 5776648.23 194.11
1882917.5 5774237.44 194.11
1566131.9 5174941.91 194.12
1564679.72 5173995.74 194.13
1568687 5185664 194.13
1572730 5176365 194.13
1860329.64 5855271.88 194.13
2059686.1 5753165 194.13
1568337.2 5176110.53 194.14
1934907.7 5618179.8 194.14
1764920 5909091 194.16
1566206.14 5174446 194.17
1765807.15 5916589.16 194.17
1566167.91 5175046.32 194.19
1571037.03 5176695.95 194.19
1882479 5826274 194.19
1754669.86 5924977.66 194.21
1754669.94 5924977.19 194.21
1876506.4 5820626 194.21
1884478.36 5768960.25 194.21
1748952 5925528 194.22
1774845.8 5889086.88 194.22
1935190.5 5618124.2 194.22
1563679.74 5177090.68 194.23
1750389.58 5913431.82 194.23
1878761.1 5823025.2 194.23
1559610.76 5163712.59 194.24
1570348.31 5176251.79 194.25
1772818.25 5892161.63 194.25
1790568.21 5827242.55 194.25
1566814.46 5177386.72 194.26
1568922 5182348 194.26
1562990.13 5175993.95 194.27
1565718.51 5179874.12 194.27
1718795.49 6044839.46 194.27
1879556.1 5819781.81 194.27
1936537.27 5617764.08 194.27
1882100.61 5775165.65 194.28
1884869.88 5823835.64 194.28
1574981.6 5175949.9 194.29
1879474.44 5824741.86 194.3
1879485.76 5819914.94 194.3
1884248.66 5785225.66 194.3
1884816 5823824 194.31
1569333.02 5183129.37 194.34
1764289 5904855 194.34
1889098.65 5821645.2 194.34
1570483.42 5184395.36 194.35
1796083 5818548 194.35
1798933 5823914 194.35
1567416.62 5173942.24 194.36
1793627 5820080 194.36
1573380 5204652 194.37
1833733.85 5933290.65 194.38
1760380 5908541 194.39
1803343 5814367 194.39
1885484.05 5823690.42 194.39
1929428.23 5608404.03 194.39
1758055.49 5904692.6 194.42
1802985.43 5821388.58 194.42
2034399.32 5709869.72 194.42
1563648.8 5165665.26 194.43
1240847.57 4847128.05 194.44
1570068.7 5177809.32 194.45
1570802.02 5176150.88 194.47
1560104 5163795 194.48
1566131.64 5173529.54 194.48
1574310.74 5183287.96 194.48
1756594.29 5921433.88 194.48
1571626 5183727.67 194.49
1755859.63 5933323.27 194.49
2034764.43 5708911.85 194.5
1566155.73 5174468.73 194.51
1569834.42 5183286.48 194.51
1680118.94 5404326.12 194.51
1816762 5805832 194.51
1568275.92 5183623.75 194.52
1571459.52 5196866.64 194.52
1876092.63 5825106.77 194.52
1890563.04 5820850.16 194.52
1572632.91 5177122.83 194.53
1801753.1 5822419.25 194.53
1772858.05 5892280.11 194.54
1873903.89 5819088.53 194.54
1572870.39 5181207.81 194.55
1771755 5897655 194.55
1774902.76 5889900.81 194.55
1882727.8 5775758.41 194.55
1569230.95 5179632.74 194.56
1567894.14 5176986.41 194.57
1569754.73 5178883.69 194.58
1730614.97 6016362.62 194.59
1572040 5181600 194.6
1772252.65 5895073.1 194.6
1874996.45 5821381.6 194.6
1931652 5605278 194.6
1949296.41 5790561 194.6
1258191.61 5005314.04 194.61
1800790.43 5822802.32 194.61
1566272.83 5174320.01 194.62
1571310.45 5183323.4 194.62
1564316.43 5166661.91 194.65
1564920.96 5173115.82 194.65
1570883.77 5181237.37 194.65
1952351.9 5790094.84 194.65
1804943.8 5811238.25 194.66
1571442.1 5193428.9 194.67
1756928.2 5918671 194.67
1794528.99 5833976.19 194.67
1568259 5175596 194.68
1568497 5185659 194.68
1571772 5197020 194.68
1879125.77 5823977.12 194.68
1925204 5607237 194.68
1567976.85 5177803.23 194.69
1569769.48 5176465.62 194.69
1863645.62 5850151.75 194.71
1887833.53 5774080.96 194.71
1768618 5901242 194.72
1949560.66 5791878.58 194.72
1566787 5176407 194.73
1806061 5808418 194.73
1936006.12 5616132.94 194.74
1753662.79 5913290.06 194.75
1571231.33 5179206.56 194.77
1860233.72 5856115.77 194.77
1797847.29 5816729.87 194.78
1571643.04 5178863.42 194.79
1883238.39 5775710.08 194.79
1884780.53 5772775.06 194.79
1572698 5205104 194.8
1767332 5888083 194.82
1749012.28 5913878.14 194.84
1931828.95 5604587.01 194.84
1569057 5175156 194.86
1752660.24 5917197.32 194.87
1749022.2 5426503.65 194.88
1749022.2 5426503.65 194.88
1754018.85 5913752.25 194.88
1755047.48 5911717.98 194.88
1931665 5617375 194.88
1571733.12 5176797.77 194.89
1762211.69 5907655.09 194.89
1870964 5822812 194.89
1567334.67 5174153.65 194.9
1765804.84 5916557.46 194.9
1872609 5822321 194.9
1569941.69 5179362.89 194.91
1570569.8 5176289.8 194.91
1240938.14 4846538.75 194.92
1641083 6106583 194.92
1752829.45 5917716.75 194.92
1804094.18 5816617.26 194.92
1566341.8 5174106.67 194.93
1571582.87 5182713.81 194.93
1570433 5177482 194.94
1746477.43 5916984.55 194.94
1762244.65 5907838.24 194.94
1571469.43 5174756.57 194.95
1655702.95 5310101.09 194.95
1889095.22 5821662.42 194.95
1764004.08 5914524.93 194.96
1804712.12 5811717.84 194.96
1870910.23 5822982.77 194.96
1564140.23 5177003.13 194.97
1570152.79 5178585 194.97
1571202.53 5188692.56 194.97
1797684 5821135 194.97
1565491 5178230 194.98
1749711.72 5913762.87 194.98
1764063 5907443 194.98
1569855.72 5183473.78 194.99
1742677.67 5921806.92 194.99
1564921.03 5177636.55 195
1572840.95 5176625.65 195
1765453.32 5814380.45 195
1880979.72 5826899.22 195
1566436 5176153 195.01
1875149.45 5821489.97 195.01
1569466.97 5183409.89 195.02
1571522.48 5182895.72 195.02
1753986.1 5968067.36 195.02
1764080 5907230 195.02
1571562.77 5176376.14 195.03
1766779.13 5901628 195.03
1570950.2 5178483.4 195.04
1574727 5175835 195.04
1570464.91 5184476.65 195.05
1800545 5815325 195.05
1574214.33 5176271.82 195.06
1755512.4 5913833.6 195.06
1569218.99 5184485.08 195.07
1570012 5181713 195.07
1570064.73 5177767.57 195.07
1893436.06 5813586.65 195.07
1569346.45 5182816.04 195.08
1571077.9 5175736.02 195.08
1877522 5821882 195.08
1570634.68 5185950.8 195.09
1571645.26 5182980.14 195.09
1570174.15 5176877.34 195.1
1563925.3 5177297.01 195.11
1866784.22 5828887.62 195.11
1883703.51 5775463.51 195.11
2034935.68 5709596 195.11
1563932.62 5165411.47 195.12
1802324 5816865 195.12
1875339.21 5821364.52 195.12
1568945 5182332 195.13
1564741.25 5173155.77 195.14
1574310.74 5183287.96 195.14
1690658.7 5675492.2 195.14
1869631.32 5825782.65 195.14
1568244 5184530 195.15
1798045 5822630 195.15
1887198.6 5773787.48 195.16
1802582 5821128 195.17
1571872.1 5178601.8 195.18
1799926 5812565 195.19
1569287.33 5178835.85 195.2
1570735.14 5184878.11 195.2
1795548 5819249 195.2
1565315.96 5173490.51 195.21
2028119 5707785 195.21
1570920.05 5189702.66 195.22
1861225.64 5854207.24 195.22
1882503.74 5773985.26 195.22
1901314.1 5810407.51 195.24
1297430.39 5045568.03 195.25
1569797.43 5183093.52 195.25
1873252.12 5817012.84 195.25
1805896 5815219 195.26
1564021.4 5176972.8 195.27
1571690.97 5185238.82 195.27
1774864.36 5889002.53 195.27
1876741.87 5821969.62 195.27
1931074.76 5603538.94 195.27
1569533 5182060 195.28
1755931.8 5926232.79 195.28
1977044.61 5784380.5 195.28
1571406 5181604 195.29
1860543.5 5855535.86 195.29
1564007.83 5173950.39 195.3
1773295.29 5892523.56 195.3
1571433.06 5180170.26 195.32
1766572.05 5912877 195.32
1799200 5822616 195.32
1804943.24 5789773.81 195.32
1564198.87 5166914.84 195.33
1571656.46 5183671.46 195.33
1760097.89 5436696.84 195.33
1878285 5826209 195.33
1802595 5821135 195.34
1882745.41 5776655.15 195.34
1891954.93 5820954.21 195.34
1569463.47 5185362.56 195.35
1654767.06 5306761.06 195.35
1800491 5815298 195.35
1928548.13 5604464.11 195.35
1571545.16 5182559.49 195.36
1854334.05 5878815.74 195.37
1934895.8 5618024.8 195.37
1563950.34 5173982.29 195.38
1564316.4 5174563.2 195.38
1753960.67 5936484.86 195.38
1759668.7 5907589.75 195.38
1767392.38 5907097.73 195.38
1931668 5617318 195.38
1781505.08 5904002.19 195.39
1795759.06 5818114.08 195.4
1872488.79 5816544.46 195.4
1884533.95 5824514.33 195.4
1571317.1 5178449.1 195.41
1794147 5837476 195.41
1564405.02 5173350.08 195.42
1608330.32 5433811.65 195.43
1570201.93 5183257.61 195.44
1571595.12 5182101.49 195.44
1764907 5909084 195.44
1796143 5818282 195.44
1799767 5813438 195.44
1895595.88 5817155.96 195.44
1563646.99 5177327.01 195.45
1564710.21 5173509.52 195.45
1570469.01 5177485.69 195.45
1570830.65 5177029.39 195.45
1572539.82 5177336.8 195.45
1752925.86 5930893.13 195.45
1882016 5774987 195.45
1740629.33 5927307.9 195.46
1562317.11 5165570.74 195.47
1936262.04 5790853.43 195.47
1748614.02 5911354.92 195.48
1976867.32 5784421.57 195.48
1760450.35 5916797.56 195.49
1910154.32 5811011.8 195.49
1571780.97 5181984.7 195.5
1572626.46 5202002.65 195.5
1762311 5907709.96 195.5
1569665.34 5179515.47 195.51
1746286 5969072.1 195.51
1798449.54 5824409.15 195.52
1881878.35 5779797.39 195.52
1934930.6 5617981.2 195.52
1569895.16 5181210.58 195.53
1574677.81 5178357.97 195.53
1755986.83 5933284.62 195.53
1743147.78 5919244.11 195.54
1354012.86 4868760.16 195.55
1793718 5820173 195.55
1572786.37 5177348.55 195.56
1799839.47 5813403.46 195.56
1568364 5177624 195.57
1766746.63 5901627.08 195.57
1774747.83 5896008.41 195.58
1571680.13 5182767.59 195.59
1829409.84 5460086.24 195.59
1937645.63 5790558.35 195.59
1569614.92 5179058.74 195.6
1743555.27 5927268.95 195.6
1571617.55 5182196.42 195.61
1572375.86 5177133.42 195.61
1872309.52 5818628.37 195.61
1873319 5818096 195.61
1569513.01 5183468.17 195.62
1799679 5813386 195.62
1569990.19 5177884.17 195.64
1570519 5186605 195.64
1797374 5822822 195.64
1382764.55 4908550.72 195.65
1570790.42 5185853.87 195.65
1681530.73 5402559.49 195.65
1799903 5815821 195.65
1563393.6 5165200.9 195.66
1571604.97 5196903.69 195.66
1868886.52 5830350.15 195.66
1258304 5005359 195.67
1571316.83 5187299.11 195.67
2034546.3 5710828.07 195.67
1569647.68 5181479.8 195.68
1797534.22 5816313.89 195.68
1565694.68 5176090.54 195.69
1747555.98 5925753.51 195.69
1797493.42 5816302.66 195.69
1875544.28 5819205 195.69
1964000.17 5785142.54 195.69
1569307.38 5188196.06 195.7
1570814.94 5181482.08 195.7
1570856.4 5184563.48 195.7
1569131.22 5183160.01 195.71
1570670.39 5186118.7 195.71
1577978.91 5176585.72 195.71
1564713.57 5173132.36 195.72
1762453 5907592 195.72
1567371.99 5174027.49 195.74
1571197.49 5179202.53 195.74
1758025.18 5904766.53 195.74
1570827 5178977 195.75
1718023.17 6038953.9 195.76
1801791.61 5830431.86 195.76
1870356.13 5823384.23 195.76
1737752.43 5927014.77 195.77
1748140.73 5925900 195.78
1873082.94 5818890.66 195.78
1569894.5 5181141.57 195.79
1884186.72 5824409.14 195.79
1572396.28 5177447.17 195.8
1571645.47 5183194.94 195.81
1572296 5205235 195.81
1790607 5858512 195.81
1934881.8 5617971.4 195.81
1569214.98 5184470.8 195.82
1575361.83 5175823.08 195.82
1710823.33 5645082.67 195.82
1573122 5179348 195.83
1931389 5617638 195.83
1750389.65 5913385.21 195.84
1884514.89 5824528.52 195.84
1934947.5 5617952.8 195.84
1574995.9 5175969.4 195.85
1753806.8 5931717.47 195.86
1769697 5907338 195.86
1791478.56 5844472.98 195.86
1862323.7 5828927.1 195.87
1566775 5176430 195.88
1569262 5187367 195.88
1746680.12 5920323.76 195.88
1760611.94 5435887.3 195.88
1794020 5791900 195.89
1801658 5816048 195.89
1569548.46 5187014.2 195.9
1764156.56 5908806.39 195.9
1744159.35 5927030.71 195.91
1863902.73 5849613.64 195.92
1898305.62 5812963.84 195.92
1883460 5776427 195.93
1564740.47 5173971.26 195.94
1804354.59 5811261.36 195.94
1571204.3 5179783.05 195.95
1571641.62 5182166.54 195.96
1872733.51 5819069.23 195.96
1566415.9 5185773.92 195.97
1571008 5183642 195.97
1800814 5822872 195.98
1887231.69 5773624.22 195.98
1775716.16 5892749.54 195.99
1874095.01 5819714.39 195.99
1566279.56 5185707.05 196
1569685.48 5183531.3 196
1654767.06 5306761.06 196
1564766 5175571 196.02
1564808.15 5177648.62 196.02
1749370.98 5427402.2 196.02
1877992.91 5821290.53 196.02
1760061.83 5433010.53 196.03
1769811.38 5901136.04 196.03
1571537 5183101.4 196.04
1573405.04 5196231.21 196.04
1568830 5182192 196.05
1569601 5183462 196.05
1807086.84 5836625.24 196.05
1567776.17 5187032.91 196.06
1796931.89 5817384.66 196.06
1798092.36 5815804.39 196.06
1571677.11 5182685.66 196.07
1874061.96 5819728.83 196.07
1743512.35 5918720.51 196.08
1564001.37 5174100.29 196.09
1871749.96 5822767.65 196.09
1882962.73 5776887.6 196.09
1264367.41 4970652.57 196.1
1766418 5917319 196.1
1571288.91 5188619.9 196.11
1571614.89 5183325.47 196.11
1872897 5822061 196.11
1934203.58 5620762.09 196.11
1799714 5813455 196.12
1802373.14 5811191.39 196.12
1569656.5 5183327.21 196.13
1764174 5907363 196.13
1571083.64 5175717.16 196.15
1800211 5822822 196.15
1754015.1 5931554.72 196.16
1789164.67 5755338.51 196.17
1744925.45 5925462.8 196.18
1754712.88 5912770.65 196.18
1754992.82 5911691.12 196.18
1880682.53 5780199.06 196.18
1608385.07 5433969.52 196.19
1736728.28 5929751.22 196.19
1767290.11 5908496.18 196.19
1801599 5816026 196.19
1569737.43 5176541.16 196.2
1569807.02 5183422.29 196.2
1569870.32 5183464.99 196.2
1769435 5882732 196.2
1566772 5176427 196.22
1764042 5907309 196.22
1882188.11 5781802.96 196.23
1981829.6 5677920.82 196.23
1749471.23 5427447.97 196.24
1761510.59 5906576.1 196.26
2059736.51 5753424.52 196.26
1569526 5183427 196.27
1759723.08 5907619.59 196.28
1775095.18 5891097.76 196.28
1936206.56 5610566.12 196.28
1574868 5176506 196.29
1761703.82 5915323.1 196.29
1871960.26 5824560.29 196.29
1879296.43 5824338.27 196.29
1934611.73 5614299.74 196.29
1560196.89 5163357.14 196.3
1564973.8 5178659.69 196.3
1569759.14 5176228.7 196.3
1569759.14 5176228.7 196.3
1768132.14 5906918.71 196.3
1790437.39 5820309.36 196.3
1934861.9 5618144.4 196.3
1571654.11 5183059.4 196.31
1761736.57 5907034.36 196.31
1891520.04 5776497.85 196.31
1570326.03 5177069.47 196.32
2034510.97 5710997.08 196.32
1892529.37 5809184.82 196.34
1566029.44 5174379.2 196.35
1750775 5926642 196.35
1799854.24 5822844.06 196.35
1931282.75 5603636.77 196.35
1827406.3 5884731.9 196.37
1570379 5186599 196.38
1571855.9 5192803.37 196.38
1572018 5204317 196.38
1572114.19 5177052.47 196.38
1572130.82 5178228.45 196.38
1623167.26 5431950.92 196.38
1752589.68 5885591.45 196.38
1570644.75 5187662.06 196.39
1892528.24 5809019.64 196.39
1804381 5815896 196.4
1900814 5815973 196.4
1571514.34 5188759.38 196.41
1888819.4 5736772.1 196.41
1931345 5617641 196.41
1563505.96 5177024.77 196.42
1571723.54 5183179.62 196.42
1575868.48 5180001.24 196.42
1754763.55 5924986.09 196.43
1772883.16 5882590.22 196.43
1837286 5918123 196.43
1837446 5917847 196.43
1884878.7 5823884.38 196.43
1902302.38 5811318.34 196.43
1567655 5175121 196.44
1772918.03 5900666.2 196.45
1772952.39 5882570.93 196.45
1795312.79 5818814 196.45
1876044.27 5825051.14 196.45
1935852.07 5790365.58 196.45
1568641.45 5185206.38 196.46
1572087 5177889 196.46
1797504.31 5816279.08 196.46
1884310.05 5824397.66 196.46
1567686.09 5174847.89 196.47
1760083.39 5436704 196.47
1872834.65 5816088.78 196.47
1570166.28 5186415.91 196.48
1570689.36 5176813.29 196.48
1573378 5204928 196.49
1399051.01 4913905.86 196.5
1882442.56 5772834.52 196.5
1567865.59 5187028.95 196.51
1778791.37 5875500.7 196.51
1798612.27 5820951.08 196.52
1876466.75 5820921.84 196.52
1982153.69 5670466.3 196.52
1762470.54 5907713.24 196.53
1796131 5818462 196.54
1570810.4 5180930.8 196.55
1772864.19 5882622.14 196.55
1929829.55 5605172.54 196.55
1571117.56 5195969.93 196.56
1571118.12 5195969.96 196.56
1571552.93 5176429.52 196.56
1976332.46 5785456.01 196.56
1572532.91 5177334.6 196.57
1571853.6 5182622.31 196.58
1572765.74 5176645.37 196.58
1766684.67 5917520.96 196.58
1767486.88 5906825.07 196.58
1745100.6 5913955.99 196.59
1745151 5913885.66 196.59
1799985.08 5822907.51 196.59
1883709.41 5775434.15 196.59
1976332.46 5785422.39 196.59
1563082.24 5175998.9 196.6
1568365.17 5179399.11 196.6
1800819.54 5822788.18 196.6
1377615.37 4905344.68 196.62
1569220 5187377 196.62
1882083.23 5771734.64 196.62
1564789.78 5175530.17 196.63
1765618.81 5915108.89 196.63
1764074 5907709 196.64
1570186.47 5183620.08 196.65
1570373.43 5177493.16 196.65
1759936.52 5908118.23 196.65
1802014.95 5817467.94 196.65
1882126.44 5774399.68 196.66
1566194.89 5175081.56 196.68
1956265.8 5789060.65 196.68
1566391 5176128 196.69
1580653.93 5174868.23 196.69
1570272.57 5183681.25 196.7
1764918.15 5903816.26 196.7
1889453.95 5820042.89 196.7
1931762.49 5618408.61 196.7
1569189 5179091 196.71
1570208.71 5183224.69 196.71
1753129.81 5934389.07 196.71
1800307.19 5811780.5 196.71
1880950.21 5820810.67 196.71
1563053.93 5176095.81 196.72
1568539.15 5186485.01 196.72
1881107.15 5826901.21 196.72
1571306.2 5178447.9 196.73
1800393 5815268 196.73
1884384.56 5768944.54 196.73
1570371 5186478 196.74
1571651 5182138 196.75
1747571 5917299 196.76
1761536.87 5906593.1 196.76
1695051 5677518 196.77
1753527.76 5932514.57 196.77
1881190 5774517 196.79
1571479.97 5176893.62 196.8
1569044.51 5183001.56 196.81
1804511.69 5812017.64 196.81
1872659.55 5822278.63 196.81
1764329 5904844 196.82
1823084.9 5537249.07 196.82
1879580.45 5819876.94 196.82
1571952.8 5182926.81 196.83
1762384.44 5907222.5 196.83
1764091 5907699 196.83
1936300.47 5790843.84 196.83
1570393.28 5177477.81 196.84
1879334.16 5824059.56 196.85
1565325.27 5182090.54 196.86
1567271.63 5177247.57 196.86
1571793.93 5176913.92 196.86
1799842 5813409 196.86
1570370 5179365 196.87
1564820.55 5173500.08 196.88
1766936.84 5909027.02 196.88
1873741.73 5818737.74 196.88
1977042.39 5784408.01 196.88
1564532 5174161 196.89
1569567.28 5183529.41 196.89
1569568.14 5183528.69 196.89
1241089.16 4848475.52 196.9
1572300.37 5179786.74 196.9
1799196.69 5820608.95 196.9
1569205.79 5184275.13 196.91
1569473 5183472 196.91
1571276.81 5179425.15 196.91
1574310.74 5183287.96 196.92
1795680.77 5819472.51 196.92
1394449.18 4915420.28 196.93
1572004.83 5180876.02 196.93
1680233 5405192.64 196.93
1747647 5926646 196.93
1415083.33 4923224.54 196.94
1571478.2 5196893.38 196.94
1571010 5202016 196.95
1881238.6 5819802.42 196.95
1892627.21 5812871.01 196.95
1934761 5618059.8 196.95
1569439.6 5188224.65 196.96
1791387.82 5845352.23 196.96
1879338.24 5824075.75 196.96
1937315.09 5789844.75 196.96
1571079 5186866 196.97
1936684.18 5790348.44 196.97
1562686.47 5172675.31 196.99
1866794.32 5828891.3 196.99
1876542.3 5816936.7 196.99
1976841.67 5784420.45 196.99
1873289 5818094 197.01
1874215.62 5816635.28 197.01
1569713.22 5176239.71 197.02
1569713.22 5176239.71 197.02
1773454 5893617 197.02
1568432 5185765 197.03
1569250.25 5179671.03 197.03
1571054.37 5178217.92 197.03
1767377.3 5907114.45 197.04
1798854.13 5814825.99 197.04
1805629 5816933 197.04
1931626 5617355 197.04
1932356.68 5607256.95 197.04
1567008.72 5178104.23 197.05
1569014.36 5179125 197.05
1570533 5186487 197.05
1571650 5182162 197.05
1876052.77 5825147.82 197.05
1759401.29 5907456.12 197.06
1571650.57 5176743.5 197.08
1572632.31 5202394.77 197.08
