File Key,,Start Depth,End Depth,Depth,Measured Vs,Qc,Fs,u,Ic,Subset_Region,Subset_Geology,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SCPT,57359,3.5,4,3.75,136.5,6.245630781,0.034392185,0.049704084,1.93051342,2,1,163.3601296,198.8732012,195.1041132,125.3358727,244.3664055,-0.179632533,-0.376342827,-0.357208715,0.085327499,-0.582344146
SCPT,57359,4,4.5,4.25,129.5,8.975502409,0.048914945,0.014918027,1.793136012,2,1,178.931212,217.8293015,208.3290291,140.8055349,264.78887,-0.32332056,-0.520030854,-0.475437819,-0.083698872,-0.71525191
SCPT,57359,4.5,5,4.75,148,11.05697235,0.060712317,0.007009867,1.719478587,2,1,189.5856826,230.7999615,217.8484027,152.3785583,280.5625277,-0.2476288,-0.444339094,-0.386587146,-0.029155666,-0.639584342
SCPT,57359,5,5.5,5.25,153.5,5.31408785,0.047026313,0.023475912,2.071719815,2,1,170.3170848,207.342538,200.6740743,138.0423024,276.873518,-0.103961337,-0.300671631,-0.267981504,0.10614039,-0.589860221
SCPT,57359,5.5,6,5.75,124,2.820122746,0.029554987,0.009968145,2.35770501,2,1,150.9665571,183.7853739,177.7816475,124.3535379,265.4872971,-0.196776771,-0.393487065,-0.360274532,-0.002847055,-0.761285429
SCPT,57359,6,6.5,6.25,132,4.883990771,0.030439148,0.039930556,2.047445948,2,1,166.6793706,202.9140163,183.5849097,138.0878123,273.3098306,-0.233270108,-0.429980402,-0.329875361,-0.045087881,-0.72780414
SCPT,57359,6.5,7,6.75,137,6.183602591,0.034389716,0.034680633,1.935363613,2,1,175.4329541,213.5705528,189.4169463,147.4415819,283.6458598,-0.247276016,-0.44398631,-0.323969725,-0.073451117,-0.727745562
SCPT,57359,7,7.5,7.25,141,7.486964105,0.03988444,0.022676987,1.857674854,2,1,183.8569164,223.8258113,196.4640933,156.5193012,294.8669668,-0.265397937,-0.462108231,-0.331719793,-0.104419442,-0.737764404
SCPT,57359,7.5,8,7.75,153,4.882283815,0.048622009,0.038018655,2.137619603,2,1,178.0425062,216.7473989,194.3911648,152.4178004,306.7441049,-0.151584399,-0.348294694,-0.239434521,0.003812485,-0.695575944
SCPT,57359,8,8.5,8.25,146,3.476900686,0.03218924,0.012783168,2.251014458,2,1,164.4516372,200.2019931,174.6158199,142.7245784,294.6318699,-0.119009906,-0.315720201,-0.178981624,0.022689874,-0.702120057
SCPT,57359,8.5,9,8.75,135.5,1.787356303,0.048122591,0.010718569,2.750684415,2,1,152.7416219,185.9463223,170.1985502,136.2997095,313.5587448,-0.119776108,-0.316486402,-0.227994058,-0.005884567,-0.839015086
SCPT,57359,9,9.5,9.25,135,1.552278678,0.040530411,0.020665079,2.805358417,2,1,147.8406736,179.9799505,159.7722022,133.7227751,310.6605339,-0.090860386,-0.28757068,-0.168474286,0.009505964,-0.833426007
SCPT,57359,9.5,10,9.75,152,0.750061731,0.019390489,0.192647629,3.065937504,2,1,118.6863027,144.4876729,116.9319935,114.9496919,284.5216909,0.24739662,0.050686326,0.262288007,0.27938595,-0.626928972
SCPT,57359,10,10.5,10.25,135.5,0.969103053,0.021364197,0.256763294,2.933978166,2,1,126.9350941,154.5296798,124.4773283,121.9187482,292.3567584,0.065295754,-0.13141454,0.084848043,0.105616816,-0.769003192
SCPT,57359,10.5,11,10.75,121.5,3.558665778,0.046037337,0.060201254,2.317459144,2,1,175.5346673,213.6943776,177.7874483,158.7996823,330.1245187,-0.367922295,-0.564632589,-0.380674464,-0.267729285,-0.99955565
SCPT,57359,11,11.5,11.25,136,6.796772165,0.066005621,0.049751003,2.005720246,2,1,200.5131437,244.1029576,203.7303261,181.8853517,351.6407078,-0.388224914,-0.584935208,-0.404142303,-0.290721667,-0.949955052
SCPT,57359,11.5,12,11.75,163,1.781902592,0.039183891,0.021668691,2.717238796,2,1,156.8059813,190.8942381,153.7649194,145.3890372,328.9561548,0.038740947,-0.157969347,0.058325262,0.114337036,-0.702174273
SCPT,57359,12,12.5,12.25,199,9.82339301,0.09511994,0.014274498,1.900812656,2,1,223.0323873,271.5176889,226.9516716,202.4393219,377.8147116,-0.114012171,-0.310722465,-0.131432269,-0.017135372,-0.64109907
SCPT,57359,12.5,13,12.75,193,13.81886672,0.08833332,0.05119203,1.679227849,2,1,229.1083369,278.9144971,233.4056185,213.699524,378.962527,-0.17150479,-0.368215084,-0.190087603,-0.101880746,-0.674747138
SCPT,57359,13,13.5,13.25,223,17.77498732,0.12766542,0.021673791,1.62674926,2,1,246.9814431,300.6730611,256.5340541,230.9256318,402.18791,-0.102141433,-0.298851727,-0.140089649,-0.034923947,-0.589747646
SCPT,57359,13.5,14,13.75,192,17.76671516,0.160928214,0.036946756,1.69223,2,1,257.1687368,313.074984,266.8594877,237.829314,418.3826083,-0.292237061,-0.488947355,-0.329226884,-0.214057876,-0.778900973
SCPT,57359,14,14.5,14.25,177,21.57521297,0.154060873,0.034265777,1.562844322,2,1,259.3526849,315.7337034,271.6883338,246.1248168,420.4006904,-0.382039121,-0.578749415,-0.428505845,-0.32968906,-0.865058549
SCPT,57359,14.5,15,14.75,179,24.25035926,0.171513998,0.008236221,1.522904775,2,1,266.4114189,324.3269447,281.4016182,254.9767761,430.4177943,-0.397655996,-0.59436629,-0.452397089,-0.353786661,-0.877370546
SCPT,57359,15,15.5,15.25,213,16.64749337,0.154104719,0.041575672,1.720991549,2,1,257.6900107,313.7095783,260.6516579,241.6268513,426.8783065,-0.190465188,-0.387175482,-0.201892706,-0.126102434,-0.695206811
SCPT,57359,15.5,16,15.75,210,10.29099086,0.109047605,0.024296056,1.912461568,2,1,235.5889,286.8038783,227.5062925,221.0528118,409.9959995,-0.114980806,-0.311691101,-0.080070366,-0.05129411,-0.669039872
SCPT,57359,16,16.5,16.25,246,5.367605742,0.062708714,0.014443025,2.160241508,2,1,204.3719456,248.8006294,185.6474146,193.9199986,382.7248743,0.18538994,-0.011320355,0.281482282,0.23788584,-0.441984851
SCPT,57359,16.5,17,16.75,229,1.445011519,0.019382906,0.074166776,2.665798468,2,1,147.2122123,179.2148671,113.7882076,146.8569803,327.8787795,0.441846837,0.245136542,0.699383111,0.444262813,-0.358921962
SCPT,57359,17,17.5,17.25,215,0.980518776,0.020231303,0.311475561,2.915688728,2,1,134.096915,163.2484183,96.89848176,140.5207916,331.2224089,0.472075243,0.275364949,0.796974177,0.425282567,-0.432152052
SCPT,57359,17.5,18,17.75,188,1.481821299,0.044814594,0.626195225,2.86188678,2,1,155.0707312,188.7817597,122.255484,160.5777445,371.0990209,0.19256062,-0.004149674,0.430328976,0.157663748,-0.680026967
SCPT,165739,0,1,0.5,268.2,4.249456707,0.043236228,0,2.184169995,8,1,120.5594468,146.7680222,245.4539874,66.91002205,146.5760354,0.799590005,0.602879711,0.088623465,1.388384209,0.604188664
SCPT,165739,1,2,1.5,208.7,19.91410611,0.123107465,0.005927825,1.560012596,8,1,189.1609389,230.2828821,253.098585,126.8208095,229.3991226,0.098299633,-0.098410661,-0.192881263,0.498122673,-0.094565566
SCPT,165739,2,3,2.5,163.4,1.898426701,0.017464528,0.020388366,2.481555385,8,1,121.3819776,147.769364,174.2279521,88.98727991,199.7981622,0.297258769,0.100548475,-0.064163329,0.607707745,-0.201106486
SCPT,165739,3,4,3.5,173.5,2.208305981,0.012033672,0.040996553,2.33244569,8,1,127.7143552,155.4783455,160.7615424,96.94500913,207.7372273,0.306381429,0.109671135,0.076255435,0.582033698,-0.180096352
SCPT,165739,4,5,4.5,190.1,3.118703649,0.013373921,0.05500739,2.152333371,8,1,140.3495083,170.8602709,162.3986045,110.2817602,225.1226932,0.30341445,0.106704156,0.157496415,0.544511702,-0.169095307
SCPT,165739,5,6,5.5,197,6.040208072,0.031595446,0.030452668,1.930258952,8,1,169.0405479,205.7884931,189.6402238,137.7818416,266.2259048,0.153065114,-0.04364518,0.038075011,0.357532153,-0.301141486
SCPT,165739,6,7,6.5,174.4,7.488096575,0.04276178,0.039794505,1.867163206,8,1,182.2481027,221.8672555,199.795056,152.6825362,289.371942,-0.044017449,-0.240727743,-0.13594061,0.132990672,-0.506361346
SCPT,165739,7,8,7.5,182,7.774575909,0.045988059,0.033029,1.852915022,8,1,186.9227171,227.5580903,200.9445571,160.7278001,303.009915,-0.026688567,-0.223398861,-0.099022348,0.124294435,-0.509758841
SCPT,165739,8,9,8.5,130.1,1.064154844,0.01425512,0.041185462,2.765710989,8,1,123.0871896,149.8452743,125.1628794,113.4103271,264.682907,0.055410423,-0.141299872,0.038687461,0.13729093,-0.710229147
SCPT,165739,9,10,9.5,140.5,0.648032223,0.009576194,0.344675961,3.001656288,8,1,107.0586454,130.332264,99.81316048,105.3782229,257.5835618,0.271830717,0.075120422,0.341907446,0.287651488,-0.60613669
SCPT,165739,10,11,10.5,166.7,1.049340859,0.019343604,0.366511494,2.86438584,8,1,127.7053026,155.4673249,124.4258808,123.123874,290.5219707,0.266470504,0.06976021,0.292485586,0.303004836,-0.555483414
SCPT,165739,11,12,11.5,193.6,1.352761845,0.020641403,0.550540815,2.727473023,8,1,135.825411,165.3526743,128.0814452,131.694582,300.3814949,0.354423856,0.157713562,0.413127823,0.385308706,-0.439259142
SCPT,165739,12,13,12.5,189.4,1.655833131,0.023749584,0.602929555,2.638560851,8,1,144.7871917,176.2626682,134.0014071,140.3937471,312.9080286,0.26859616,0.071885865,0.34601088,0.299410226,-0.502048128
SCPT,165739,13,14,13.5,154.7,1.084619997,0.009540498,0.511212406,2.697118214,8,1,124.5757968,151.6574918,102.4349248,125.1174465,282.5094043,0.216573417,0.019863123,0.41226004,0.212234889,-0.602224082
SCPT,165739,14,15,14.5,145.9,0.938311917,0.006886187,0.59485023,2.723935032,8,1,118.4912677,144.250239,91.02057558,121.658125,275.4361053,0.208082188,0.011371894,0.471835869,0.181706598,-0.635434224
SCPT,165739,15,16,15.5,170.1,1.368093226,0.01724018,0.273497716,2.690768272,8,1,139.6343732,169.9896718,113.6942132,141.2097817,316.5055827,0.197359113,0.000648819,0.402873995,0.186139901,-0.620954381
SCPT,165739,16,17,16.5,267.3,2.307981857,0.048102797,0.507177762,2.61061726,8,1,171.2248844,208.4476853,151.6018476,168.698907,368.8670045,0.445393817,0.248683523,0.567113963,0.460256113,-0.322064535
SCPT,165739,17,18,17.5,187.2,1.700953016,0.041920487,0.642040726,2.758831863,8,1,158.5792478,193.0529974,132.6233019,162.2475043,366.9383952,0.165923109,-0.030787185,0.344664771,0.14305459,-0.67301641
SCPT,165739,18,19,18.5,177.9,1.402238185,0.041830449,0.627645389,2.875762066,8,1,152.8771165,186.1112723,122.1126907,160.2277707,371.5026495,0.151587156,-0.045123138,0.376277282,0.104625225,-0.736334401
SCPT,165739,19,20,19.5,208.3,1.37767214,0.034851576,0.621487511,2.840973339,8,1,151.0654842,183.9058069,115.1622963,159.7400225,367.6111673,0.321265935,0.124555641,0.592636942,0.265431714,-0.568046421
SCPT,165739,20,21,20.5,201.5,1.34268112,0.027394076,0.681888628,2.797582172,8,1,147.6532224,179.7517491,107.1195132,158.1860222,360.7541479,0.310922949,0.114212654,0.631844225,0.242017685,-0.582407314
SCPT,165739,21,22,21.5,183.8,1.508707077,0.028393711,0.742884205,2.73600021,8,1,152.6242167,185.8033943,110.2649865,163.4952743,367.1522665,0.18586941,-0.010840885,0.510961772,0.117064123,-0.691928447
SCPT,165739,22,23,22.5,224.4,1.806641283,0.024099531,0.701045639,2.58904449,8,1,157.3752178,191.5872217,112.7096924,167.6321129,364.0541676,0.354797297,0.158087003,0.688614755,0.2916584,-0.483872495
SCPT,165739,23,24,23.5,193.8,1.386022104,0.031008741,0.735490241,2.808032082,8,1,152.2404699,185.3362243,103.1686528,166.7716681,379.6006088,0.24136539,0.044655095,0.630461645,0.150201079,-0.672292971
SCPT,165739,24,25,24.5,213.3,1.825872149,0.028857577,0.982217226,2.622212375,8,1,160.2648444,195.105028,110.7353116,174.5024873,380.8333303,0.285871901,0.089161607,0.655556852,0.20076063,-0.579662201
SCPT,165739,25,26,25.5,235.8,2.967783864,0.047002323,1.021783839,2.453502113,8,1,186.2527964,226.7425347,138.8481609,197.0593509,411.3730066,0.235879117,0.039168823,0.52960302,0.179479031,-0.556516373
SCPT,165739,26,26.53,26.265,238.4,2.3579,0.0835,0.8769,2.743962599,8,1,188.90142,229.966946,139.304805,201.0592445,444.7581777,0.232724644,0.036014349,0.537285561,0.170350322,-0.623580778
SCPT,192465,0,1,0.5,90,4.477613382,0.100220535,0,2.350032091,8,1,128.5783802,156.530202,295.6532049,68.66713455,156.0936169,-0.356729011,-0.553439305,-1.189377492,0.270538976,-0.550646265
SCPT,192465,1,1.5,1.25,196,0.948261179,0.040572866,0,3.103317285,8,1,104.2743887,126.942734,222.5917753,71.30280225,186.3106341,0.631088882,0.434378587,-0.127224831,1.01117903,0.050699303
SCPT,192465,1.5,2,1.75,164,1.261340792,0.054110872,0.013541315,2.99666051,8,1,117.9306882,143.5677943,224.7504806,83.62812521,211.2253807,0.329769364,0.13305907,-0.315124384,0.673486538,-0.25305929
SCPT,192465,2,2.5,2.25,121,0.434650434,0.022482762,0.015774615,3.42901622,8,1,90.05381381,109.6307299,165.1180153,71.54368652,199.2957628,0.295383123,0.098672828,-0.310869917,0.525482282,-0.498999421
SCPT,192465,2.5,3,2.75,128,0.598527978,0.028573778,0.035915349,3.294309959,8,1,100.8235234,122.7416807,173.6987925,80.82232585,216.8631046,0.238658568,0.041948274,-0.305292458,0.459777027,-0.527236036
SCPT,192465,3,3.5,3.25,146,0.928343665,0.037119733,0.07801177,3.095124581,8,1,115.4035176,140.4912389,187.0188691,92.17848715,234.8375508,0.235171786,0.038461492,-0.247602894,0.459879846,-0.47528738
SCPT,192465,3.5,4,3.75,132,0.857621459,0.032573209,0.23101681,3.109309864,8,1,112.5674801,137.0386715,171.6391559,93.81474545,239.2690674,0.159249057,-0.037461237,-0.26259242,0.341479878,-0.594786801
SCPT,192465,4,4.5,4.25,112,0.376384809,0.014595021,0.197062463,3.412843551,8,1,87.99920572,107.1294678,120.8492551,80.71613738,221.1490699,0.241171083,0.044460788,-0.076045072,0.327560348,-0.680338127
SCPT,192465,4.5,5,4.75,110,0.446089694,0.013242605,0.238982757,3.288807672,8,1,92.15533747,112.1891065,120.836841,84.62984364,224.8924207,0.177004762,-0.019705532,-0.093960848,0.2621934,-0.715141792
SCPT,192465,5,5.5,5.25,122,0.536481568,0.020970107,0.254829659,3.286247007,8,1,100.7845254,122.6942048,132.711472,92.83789165,245.2027648,0.191036219,-0.005674075,-0.084156344,0.273166173,-0.698064435
SCPT,192465,5.5,6,5.75,136,0.508483049,0.022009871,0.234601146,3.32954843,8,1,101.120666,123.1034194,128.4472151,94.86555447,252.3991324,0.29634037,0.099630075,0.057136844,0.360194213,-0.618356808
SCPT,192465,6,6.5,6.25,196,1.335482934,0.028815028,0.38784792,2.795093642,8,1,129.063235,157.12046,155.4712902,114.0986775,268.8860879,0.417812181,0.221101887,0.231653574,0.541050993,-0.316173165
SCPT,192465,6.5,7,6.75,190,1.849183965,0.019732803,0.675228371,2.531587164,8,1,134.7274158,164.0159844,150.6921372,118.3811371,261.6367301,0.343770477,0.147060183,0.231785143,0.473114677,-0.319932943
SCPT,192465,7,7.5,7.25,180,1.88132606,0.018307788,0.838643291,2.506042407,8,1,134.853405,164.1693627,146.4620457,120.3066115,263.8622246,0.288768551,0.092058257,0.206190529,0.402913271,-0.382470239
SCPT,192465,7.5,8,7.75,178,1.94108663,0.017599271,0.842488284,2.479364811,8,1,136.4825286,166.1526435,144.7087241,122.7092526,267.042199,0.265586939,0.068876645,0.207060627,0.371965793,-0.405623144
SCPT,192465,8,8.5,8.25,171,2.159659933,0.022972684,0.777498749,2.472079182,8,1,143.8842233,175.1634023,152.1231479,129.6300343,281.0850771,0.172654585,-0.024055709,0.11697318,0.276979054,-0.496993833
SCPT,192465,8.5,9,8.75,196,2.940374045,0.032679292,0.365188987,2.377688599,8,1,158.7653506,193.2795573,166.9627492,141.845074,299.3604935,0.210687329,0.013977035,0.16034393,0.323379225,-0.423533852
SCPT,192465,9,9.5,9.25,184,7.573657654,0.149160186,0.039828794,2.184369554,8,1,220.666608,268.6376097,247.3664396,187.2508315,372.4448698,-0.181717244,-0.378427538,-0.295935041,-0.017513305,-0.705153269
SCPT,192465,9.5,10,9.75,213,2.776257284,0.068342977,0.085673431,2.581445427,8,1,172.913282,210.5031259,187.669691,154.1294705,338.4992476,0.208501957,0.011791663,0.126608711,0.323499199,-0.463229704
SCPT,192465,10,10.5,10.25,257,2.211954978,0.054957918,0.801144729,2.669388904,8,1,160.15396,194.9700383,168.1410015,148.5447822,332.6728008,0.472940482,0.276230188,0.424273163,0.548189608,-0.258083342
SCPT,192465,10.5,11,10.75,270,2.581481816,0.051550845,1.067809037,2.558811056,8,1,164.0371846,199.6974422,167.0787333,153.095782,334.2987022,0.498328821,0.301618527,0.479956801,0.567358207,-0.213612952
SCPT,192465,11,11.5,11.25,232,3.156860702,0.066541226,1.387194663,2.503435766,8,1,174.682881,212.6574203,177.2835352,163.0187724,350.097176,0.28376515,0.087054856,0.268987027,0.352872009,-0.41147339
SCPT,192465,11.5,12,11.75,212,3.376172919,0.070787072,1.4059024,2.479115616,8,1,179.1257323,218.0661089,179.7350136,167.4628915,357.0059164,0.1684983,-0.028211994,0.165102655,0.235824491,-0.52116608
SCPT,192465,12,12.5,12.25,226,3.362006233,0.074764091,1.392814014,2.496558607,8,1,180.9409997,220.2759997,179.753901,170.0818603,363.3519513,0.222363989,0.025653695,0.228946301,0.284255147,-0.474836928
SCPT,192465,12.5,13,12.75,229,3.714622664,0.09082448,1.125793965,2.489777477,8,1,190.2915707,231.6593034,189.2360577,177.3129639,376.7302992,0.185164525,-0.011545769,0.190726785,0.255805675,-0.497807541
SCPT,192465,13,13.5,13.25,254,5.630943039,0.125507504,1.93087411,2.32709176,8,1,211.3703796,257.3204621,210.8144149,195.4609261,397.9744796,0.183722319,-0.012987975,0.186356071,0.261973774,-0.449053615
SCPT,192465,13.5,14,13.75,199,4.703252905,0.092053741,1.462473411,2.348404284,8,1,199.8951572,243.3506262,193.4682786,187.5426856,385.3411851,-0.00448819,-0.201198485,0.028191261,0.059298349,-0.660824312
SCPT,192465,14,14.5,14.25,210,2.303507914,0.067050607,0.196907279,2.694946855,8,1,174.7149388,212.6964473,164.3134679,166.4744983,371.1789382,0.183951806,-0.012758488,0.245331537,0.232265396,-0.569576729
SCPT,192465,14.5,15,14.75,279,2.067452217,0.062162582,0.320570442,2.743227826,8,1,170.1117779,207.0925992,156.4361647,164.4454466,370.4690076,0.494756044,0.298045749,0.578563749,0.528632898,-0.283558009
SCPT,192465,15,15.5,15.25,240,1.936918704,0.059658244,0.357782414,2.771828463,8,1,167.6740288,204.1249046,151.0554543,163.8649724,371.4359168,0.358617134,0.161906839,0.462991907,0.381596174,-0.436737427
SCPT,192465,15.5,16,15.75,215,1.456365494,0.054988333,0.376352062,2.923895605,8,1,156.9781574,191.1038437,136.7629115,157.619573,369.751975,0.314531358,0.117821063,0.452389174,0.310453664,-0.542194415
SCPT,192465,16,16.5,16.25,198,1.979425477,0.052717403,0.555099298,2.723100695,8,1,166.3791851,202.5485732,143.91763,165.5976326,371.492234,0.173997599,-0.022712695,0.319025909,0.178706084,-0.629260929
SCPT,192465,16.5,17,16.75,169,1.70066275,0.045528819,0.554851293,2.779694575,8,1,159.5910557,194.2847635,133.2431573,161.4121625,366.8725639,0.057284073,-0.139426221,0.237723005,0.045937606,-0.775115835
SCPT,192465,17,17.5,17.25,186,1.472998457,0.033762942,0.621153799,2.791650551,8,1,150.7440506,183.5144964,120.272746,155.4972262,355.1448254,0.210163304,0.01345301,0.435984627,0.17911878,-0.646778992
SCPT,192465,17.5,18,17.75,187,1.687251753,0.03410666,0.836772607,2.712424596,8,1,154.5289556,188.1222068,122.7536358,159.9670507,358.5531474,0.190727123,-0.005983171,0.420929231,0.156140756,-0.650968281
SCPT,192465,18,18.5,18.25,209,2.15587521,0.033291819,1.005456518,2.557873698,8,1,162.3331,197.6229044,130.2085285,166.6636719,360.6023254,0.252683855,0.05597356,0.473197021,0.226356411,-0.545441508
SCPT,192465,18.5,19,18.75,212,2.812383408,0.029757739,1.286317735,2.373390536,8,1,169.1127422,205.8763818,136.5601033,172.8558696,358.5229569,0.226020668,0.029310374,0.43982144,0.204128151,-0.525406419
SCPT,192465,19,19.5,19.25,199,2.288028432,0.030850275,1.084784559,2.504609705,8,1,163.9963248,199.6476997,128.8324612,169.5341225,362.0606583,0.193460807,-0.003249487,0.434792015,0.160250606,-0.598506937
SCPT,192465,19.5,20,19.75,204,2.379734086,0.031245581,1.164210276,2.484984329,8,1,165.6959731,201.7168368,129.3412675,171.8975973,365.1271537,0.207965372,0.011255078,0.455665598,0.171221059,-0.582125665
SCPT,192465,20,20.5,20.25,234,1.954957222,0.035235127,1.006917369,2.631233903,8,1,161.6337873,196.7715672,122.6508979,169.9509822,372.6865984,0.369987911,0.173277617,0.645979023,0.31981106,-0.465416732
SCPT,192465,20.5,21,20.75,211,1.990127997,0.030530379,1.107219652,2.586696147,8,1,160.1822683,195.0045005,119.4805684,169.5186857,368.1201464,0.27554579,0.078835496,0.568704383,0.218894973,-0.556551236
SCPT,192465,21,21.5,21.25,208,2.192767708,0.031692419,1.075834628,2.533583093,8,1,164.3897914,200.1267026,122.7823068,173.5813498,372.4144988,0.235297695,0.038587401,0.527125155,0.180891715,-0.582469398
