NZTM_X,NZTM_Y,Vs30,xcoord,ycoord
1572888.8,5178281.37,226.94,172.6643838,-43.54792557
1572888.58,5183313.97,287.99,172.6646323,-43.5026115
1572888.1,5179507.4,243.63,172.6644364,-43.53688628
1572888,5187596,282.42,172.6648383,-43.46405534
1572887.96,5187505.19,290.2,172.6648333,-43.46487301
1572887.1,5181738.23,234.31,172.6645354,-43.51679962
1572887,5186708,277.69,172.6647818,-43.47205103
1572887,5187050,326.01,172.6647988,-43.4689716
1572886.28,5205916.04,176.38,172.6657246,-43.29909553
1572886.19,5179053.06,225.97,172.6643901,-43.54097712
1572886,5205041,204.93,172.6656779,-43.30697478
1572886,5178189,242.89,172.6643446,-43.54875718
1572883,5186664,317.59,172.6647301,-43.47244707
1572882.96,5196195.95,189.49,172.665203,-43.38661894
1572882,5182475.61,274.55,172.6645091,-43.51015997
1572882,5186774,291.82,172.6647232,-43.47145658
1572881.84,5181665.25,237.99,172.6644667,-43.51745655
1572881.01,5179154.53,240.1,172.664331,-43.54006329
1572880.79,5179368.24,239.11,172.664339,-43.53813902
1572877.54,5196213.08,193.08,172.665137,-43.3864645
1572877.51,5182701.84,281.41,172.6644648,-43.5081228
1572877.04,5181496.74,268.96,172.6643989,-43.51897366
1572873,5186750,289.94,172.6646108,-43.47167235
1572872.38,5179194.42,250.98,172.6642262,-43.53970381
1572872,5187795,273.43,172.6646504,-43.46226293
1572871.68,5182206.44,282.64,172.664368,-43.51258324
1572871.45,5179159.41,248.03,172.664213,-43.540019
1572871.4,5179519.7,220.63,172.6642303,-43.53677492
1572870.98,5178549.42,218.8,172.6641767,-43.54551138
1572870.66,5181472.99,224.66,172.6643187,-43.51918727
1572870.39,5181207.81,194.55,172.6643021,-43.52157497
1572869.51,5179292.19,222.07,172.6641956,-43.53882337
1572868.4,5181414.69,0.06,172.6642879,-43.51971213
1572868,5182404,235.23,172.6643323,-43.51080425
1572867.32,5182088.09,277.31,172.6643081,-43.51364872
1572866.87,5187350.55,284.94,172.6645649,-43.46626466
1572866.2,5176184.2,189.15,172.6639992,-43.56680779
1572865.57,5203298.53,170.46,172.66534,-43.32266401
1572865.57,5187254.29,283.09,172.664544,-43.46713136
1572864.59,5182049.44,248.95,172.6642724,-43.51399663
1572864.16,5188011.3,251,172.6645643,-43.46031503
1572862.3,5178938.12,260.42,172.6640886,-43.54201118
1572862.3,5178938.12,260.42,172.6640886,-43.54201118
1572861.62,5177119.69,199.01,172.6639893,-43.55838442
1572861.6,5179515.9,213.08,172.6641089,-43.53680878
1572861,5204775,172.11,172.6653566,-43.30936906
1572860.76,5178987.56,226.16,172.664072,-43.54156597
1572860.75,5178529.37,222.09,172.664049,-43.54569154
1572860.01,5182097.09,278.64,172.6642181,-43.51356741
1572859.85,5196869.36,206.86,172.6649511,-43.3805545
1572859.47,5179311.09,237.67,172.6640723,-43.53865283
1572858,5203299,190.63,172.6652466,-43.3226595
1572856.48,5200170.68,241.09,172.6650731,-43.35082811
1572855,5204551,155.73,172.6652715,-43.31138584
1572854,5186991,302.06,172.6643879,-43.46950165
1572853.4,5179523.9,205.36,172.6640078,-43.53673645
1572852,5186799,302.24,172.6643536,-43.47123038
1572851.44,5177238.45,217.52,172.6638692,-43.55731473
1572849.87,5182383.41,240,172.664107,-43.51098898
1572849,5204820,171.43,172.6652108,-43.30896343
1572849,5186697,295.41,172.6643114,-43.4721487
1572845.64,5178278.71,208.68,172.6638494,-43.54794796
1572845.07,5177491.84,231.2,172.663803,-43.55503296
1572844.7,5179515,211.08,172.6638996,-43.53681627
1572844,5178172,198.78,172.6638238,-43.54890872
1572843.69,5203297.44,173.69,172.66507,-43.32267303
1572842.76,5179736.41,274.47,172.6638867,-43.5348226
1572840.95,5176625.65,195,172.6637086,-43.56283203
1572840.09,5179155.18,253.81,172.6638246,-43.54005595
1572839.49,5179052.77,268.14,172.663812,-43.54097804
1572836.44,5182091.02,288.06,172.6639262,-43.51362121
1572833.27,5182051.49,220.34,172.663885,-43.51397703
1572832.46,5200150.24,246.79,172.6647757,-43.35101129
1572829.77,5177180.36,180.17,172.663598,-43.55783699
1572828.73,5181061.89,257.16,172.6637794,-43.52288734
1572827.88,5187751,291.48,172.6641028,-43.46265751
1572826.17,5185731.99,291.41,172.663981,-43.480837
1572824,5204632,161.91,172.6648932,-43.31065536
1572821.78,5196799.06,218.17,172.6644776,-43.38118612
1572820.85,5179157.21,234.67,172.6635865,-43.54003697
1572820.83,5179309.93,251.76,172.6635939,-43.53866187
1572820,5187190,285.23,172.6639774,-43.46770858
1572819.17,5181970.66,251.69,172.6637065,-43.51470432
1572818.98,5187656.73,296.3,172.6639881,-43.46350602
1572817.97,5204010.09,190.6,172.6647881,-43.31625509
1572817.77,5179751.4,262.9,172.6635782,-43.53468672
1572817.61,5181725.8,268.11,172.663675,-43.51690901
1572816.76,5182036.43,265.42,172.66368,-43.51411203
1572816,5189879,238.92,172.664062,-43.4434961
1572815.08,5185714.06,292.37,172.663843,-43.48099804
1572814.56,5199634.81,225.74,172.6645293,-43.35565177
1572814.56,5199655.8,234.77,172.6645303,-43.35546276
1572814,5178142,202.43,172.6634509,-43.54917775
1572813.57,5199647.8,232.23,172.6645177,-43.35553476
1572813.14,5182441.56,246.83,172.6636555,-43.51046406
1572813.02,5181880.33,257.59,172.6636259,-43.51551744
1572813,5182391,254.06,172.6636512,-43.5109193
1572812.52,5185040.72,177.48,172.6637777,-43.48706082
1572812.35,5179519.93,214.31,172.6634995,-43.5367707
1572811.1,5181547,269.12,172.6635855,-43.51851871
1572809.03,5182457.86,259.56,172.6636054,-43.51031714
1572808.57,5199648.8,228.12,172.664456,-43.35552558
1572808.42,5190011.03,243.04,172.663975,-43.442307
1572807.31,5182414.35,271.28,172.663582,-43.51070885
1572807,5186760,296.19,172.6637953,-43.47157991
1572806.57,5199657.8,233.12,172.6644318,-43.35544447
1572805.38,5176648.52,212.93,172.6632693,-43.56262481
1572805,5204983,172.76,172.6646763,-43.30749411
1572804.5,5179074.62,266.99,172.66338,-43.54078002
1572804.26,5196070.58,191.83,172.6642251,-43.38774496
1572804,5187389,290.56,172.6637896,-43.46591617
1572803.39,5178016.39,193.07,172.6633133,-43.55030836
1572803.34,5181027.4,233.97,172.6634635,-43.52319697
1572800.88,5179655.86,204.47,172.6633643,-43.53554636
1572799,5186651,298,172.6636909,-43.47256108
1572799,5188030,302.1,172.6637597,-43.46014429
1572798,5186714,266.87,172.6636817,-43.47199378
1572797,5205073,191.69,172.6645822,-43.30668342
1572796.16,5181894.64,252.84,172.663418,-43.51538798
1572796.08,5190001.21,231.99,172.663822,-43.44239497
1572796,5187489,262.06,172.6636957,-43.46501545
1572795.41,5189933.43,237.51,172.6638103,-43.44300525
1572795.31,5178250.29,223.54,172.663225,-43.54820202
1572794.41,5177378.13,206.74,172.6631701,-43.55605497
1572794.36,5181652.51,257.79,172.6633836,-43.51756808
1572794.3,5176307.8,272.71,172.663115,-43.56569227
1572792.89,5176672.61,206.43,172.6631159,-43.56240745
1572792.62,5181989.14,246.1,172.663379,-43.51453696
1572792.41,5177217.1,188.47,172.6631373,-43.55750482
1572790.64,5181739.13,261.38,172.6633419,-43.51678801
1572790,5204484,161.49,172.6644667,-43.31198679
1572789.56,5181927.82,266.52,172.663338,-43.51508898
1572789.49,5178830.67,225.38,172.663182,-43.54297602
1572788.89,5176680.61,202.73,172.6630668,-43.56233527
1572788.41,5177322.79,200.87,172.663093,-43.55655303
1572788.32,5181684.9,254.62,172.6633105,-43.51727621
1572787.72,5206097.28,201.7,172.6645184,-43.29746
1572786.37,5177348.55,195.56,172.6630691,-43.55632101
1572786,5204698,165.57,172.6644279,-43.31005969
1572785.59,5176602.77,185.06,172.663022,-43.56303603
1572785,5176390,230.02,172.663004,-43.5649518
1572784.23,5182350.82,261.57,172.6632933,-43.51128004
1572784,5204402,185.79,172.6643886,-43.31272494
1572784,5189901,243.6,172.6636677,-43.44329685
1572780.26,5177711.06,223.1,172.6630116,-43.55305673
1572780.25,5177711.07,223.1,172.6630115,-43.55305664
1572780,5176230,201.58,172.6629341,-43.56639226
1572778.62,5179317.98,254.89,172.6630719,-43.53858785
1572778,5186796,274.92,172.6634385,-43.47125471
1572777.37,5182378.79,265.6,172.6632098,-43.51102795
1572777,5200647,179.23,172.664116,-43.34653626
1572774.63,5182603.99,274.96,172.6631872,-43.50900012
1572772.75,5181067.88,269.33,172.663087,-43.52283136
1572772.68,5183151.66,276.73,172.6631905,-43.50406875
1572772.26,5182347.99,252.12,172.663145,-43.51130509
1572771.48,5196090.92,190.68,172.6638214,-43.38756063
1572771.34,5182138.37,268.69,172.6631232,-43.5131925
1572770.58,5179540.08,220.39,172.6629835,-43.53658775
1572770.58,5177255.03,223.35,172.6628689,-43.5571625
1572770.18,5178891.23,235.74,172.662946,-43.54243003
1572770,5176240,189.67,172.6628107,-43.56630185
1572769.98,5176589.49,211.29,172.662828,-43.56315503
1572769.24,5203300.48,176.5,172.664152,-43.32264297
1572769.09,5182674.92,274.5,172.6631222,-43.50836125
1572768,5187998,306.1,172.663375,-43.4604313
1572767.08,5181960.41,137.98,172.6630615,-43.51479472
1572766.84,5203271.59,201.44,172.664121,-43.32290302
1572766.37,5200485.92,165.16,172.6639769,-43.3479863
1572766,5200503,165.16,172.6639732,-43.34783249
1572765.74,5176645.37,196.58,172.6627783,-43.56265173
1572765,5187887,301.54,172.6633323,-43.46143065
1572764.31,5200495.02,170.02,172.6639519,-43.34790429
1572764.21,5181859.86,265.18,172.663021,-43.51569998
1572761.28,5178276.03,220.81,172.662805,-43.54796901
1572761,5200521,170.02,172.6639124,-43.34767023
1572761,5178206,179.94,172.662798,-43.54859956
1572757.6,5204040.59,209.21,172.6640452,-43.31597827
1572755.75,5181298.79,283.45,172.6628882,-43.52075161
1572755.35,5182430.67,244.79,172.66294,-43.51056001
1572755.24,5181999.2,254.44,172.662917,-43.51444501
1572755.2,5180726.1,295.88,172.6628527,-43.52590815
1572754.99,5180725.12,274.59,172.66285,-43.52591696
1572754.21,5178247.13,234.63,172.662716,-43.54822897
1572754,5204385,172.06,172.6640178,-43.31287693
1572753.05,5177687.38,227.31,172.6626736,-43.55326895
1572752.98,5182384.58,260.57,172.6629083,-43.51097492
1572752.27,5187076.43,306.42,172.6631344,-43.46872873
1572752,5204808,160.14,172.6640142,-43.30906797
1572752,5187899,302.12,172.6631722,-43.46132213
1572751.93,5175993.88,182.89,172.6625746,-43.56851727
1572751.42,5179329.75,243.2,172.6627358,-43.53848088
1572749,5180590,273.02,172.6627691,-43.52713338
1572748,5204412,136.1,172.6639452,-43.31263359
1572747.63,5189413.02,246.75,172.6631939,-43.44768941
1572747.57,5177316.3,207.11,172.6625871,-43.55660998
1572747.26,5189413.31,246.75,172.6631893,-43.44768678
1572746.03,5184102.16,278.31,172.6629084,-43.49550934
1572746,5187957,297.34,172.663101,-43.46079967
1572745.58,5184102.07,278.31,172.6629029,-43.49551013
1572744.07,5182422.85,243.25,172.6628,-43.51063001
1572743.8,5176668.67,175.81,172.6625079,-43.56244113
1572741.64,5182005.14,253.21,172.662749,-43.51439103
1572741.03,5177352.57,216.48,172.6625079,-43.55628316
1572740,5175975,214.72,172.6624259,-43.56868683
1572737.86,5183004.33,244.39,172.6627524,-43.50539406
1572737.38,5183439.85,263.73,172.6627683,-43.50147256
1572737.34,5181664.41,248.19,172.6626787,-43.51745885
1572737.17,5181990.58,257.84,172.662693,-43.51452197
1572736.63,5204034.82,220.12,172.6637863,-43.31602947
1572736.6,5183111.08,287.11,172.6627421,-43.50443282
1572736.51,5182419,220.84,172.6627063,-43.5106644
1572736.32,5179097.7,239.16,172.6625373,-43.54056972
1572735.99,5178257.94,247.25,172.662491,-43.54813097
1572735,5204468,164.44,172.6637877,-43.31212887
1572735,5176625.76,224.91,172.6623967,-43.56282718
1572734,5180741.1,292.28,172.6625911,-43.52577231
1572733.4,5181904.38,236.46,172.662642,-43.51529799
1572733.36,5182087.18,254.35,172.6626507,-43.51365203
1572733,5180556,267.77,172.6625694,-43.52743894
1572732.98,5202124.14,187.78,172.6636463,-43.33323391
1572732.37,5177420.52,220.06,172.6624041,-43.55567102
1572730.86,5178287.46,219.02,172.662429,-43.54786498
1572730,5176365,194.13,172.6623217,-43.56517489
1572730,5176140,207.11,172.6623104,-43.5672008
1572728.12,5183087.15,244.27,172.662636,-43.50464798
1572728,5204723,168.03,172.663714,-43.30983248
1572728,5204948,168.88,172.6637252,-43.30780648
1572727.66,5196121.6,183.07,172.663282,-43.38728278
1572725,5175980,203.93,172.6622404,-43.56864126
1572724,5200685,191.59,172.663464,-43.34619217
1572723.44,5182425.27,245.77,172.6625449,-43.51060747
1572722.16,5182119.63,252.76,172.6625138,-43.51335944
1572720.33,5182497.34,273.53,172.6625101,-43.50995843
1572719.61,5180423.75,239.03,172.6623971,-43.52862924
1572718.14,5196813.98,222.91,172.6631989,-43.38104802
1572716,5178178,175.53,172.6622396,-43.54885003
1572715,5176307,185.18,172.6621331,-43.56569657
1572714.18,5186346.29,249.39,172.662627,-43.47530166
1572714,5179760,249.71,172.6622943,-43.5346055
1572713.59,5182575.37,295.39,172.6624306,-43.50925559
1572713.23,5177418.44,217.5,172.6621671,-43.55568905
1572713.01,5182261.88,261.73,172.6624077,-43.51207827
1572713,5179771,250.19,172.6622825,-43.53450642
1572712.43,5178610.94,212.55,172.6622171,-43.54495167
1572712,5204873,169.11,172.6635242,-43.30848123
1572709.78,5181654.89,263.55,172.6623373,-43.51754356
1572708.17,5182181.61,267.26,172.6623438,-43.51280085
1572708.03,5181902.28,239.26,172.662328,-43.51531597
1572707.53,5182152.03,263.01,172.6623344,-43.51306717
1572706,5205012,184.49,172.6634571,-43.3072294
1572705,5200626,181.19,172.6632267,-43.34672274
1572704.24,5181919.03,231.59,172.662282,-43.51516501
1572701.37,5189888.37,266,172.662646,-43.44340756
1572701.17,5182926.09,297.1,172.6622946,-43.5060972
1572701,5181951,262.04,172.6622435,-43.51487703
1572700,5176255,204.56,172.6619447,-43.56616423
1572699.71,5183138.22,273.53,172.6622872,-43.5041871
1572699,5180588,272.07,172.6621503,-43.52714956
1572698.96,5177108.1,224.22,172.6619748,-43.55848284
1572698,5205104,194.8,172.663363,-43.3064007
1572697.69,5182249.01,275.05,172.6622175,-43.51219359
1572697.54,5181977.87,265.22,172.662202,-43.51463497
1572697.42,5176280.34,215.93,172.661914,-43.56593598
1572697.2,5176154.06,200.24,172.6619049,-43.567073
1572695,5176400,205.83,172.6618901,-43.56485846
1572695,5176130,211.84,172.6618765,-43.56728955
1572692,5196057,226.8,172.6628385,-43.38786316
1572691,5178268,183.74,172.6619346,-43.54803874
1572690.8,5182125.3,260.38,172.6621261,-43.51330724
1572690.55,5183144.42,261.94,172.6621742,-43.50413094
1572689.33,5178495.25,210.12,172.6619254,-43.54599251
1572688.84,5182668.8,273.88,172.6621291,-43.50841343
1572688,5204653,156.86,172.6632173,-43.31046134
1572688,5200562,171.16,172.6630137,-43.3472984
1572687.69,5183189.71,283.5,172.662141,-43.50372304
1572687.17,5177092.6,223.32,172.661828,-43.55862198
1572687,5180607,279.34,172.6620027,-43.52697805
1572686.6,5183630.5,248.87,172.6621497,-43.49975407
1572685.84,5177120.91,241.19,172.661813,-43.55836702
1572684.57,5181847.32,276.34,172.662035,-43.51580998
1572684.4,5182216.51,321.78,172.6620515,-43.51248574
1572683.6,5176208.3,198.06,172.6617393,-43.56658412
1572683.05,5181862.86,258.51,172.662017,-43.51567
1572682.4,5182144.24,275.3,172.6620231,-43.5131364
1572682,5204020,199.02,172.6631118,-43.31616093
1572680,5196045,249.26,172.6626897,-43.38797078
1572679.84,5181947.95,261.76,172.6619816,-43.51490372
1572679,5176292,159.9,172.6616865,-43.56583031
1572678.3,5182455.21,268.83,172.661988,-43.51033623
1572673.59,5181923.79,230.39,172.661903,-43.51512103
1572673.18,5183875.58,296.62,172.661996,-43.49754684
1572672.79,5181656.39,260.2,172.6618797,-43.5175287
1572672.72,5179156.16,209.05,172.661753,-43.54004102
1572672.72,5179710.52,224.61,172.6617809,-43.53504951
1572672.12,5176590.88,197.81,172.6616164,-43.56313893
1572671.46,5182057.9,231.25,172.6618834,-43.51391341
1572671.34,5176290.71,152.22,172.6615916,-43.56584165
1572671.34,5182018.69,268.18,172.6618799,-43.51426646
1572671,5178329,202.82,172.6616901,-43.54748876
1572670.18,5183136.22,281.33,172.6619218,-43.50420403
1572670.03,5176612.91,185.34,172.6615916,-43.5629405
1572669.76,5177103.19,211.91,172.661613,-43.55852598
1572669.55,5182266.76,261.45,172.6618703,-43.51203274
1572669,5204431,167.51,172.662972,-43.31245964
1572667,5204767,160.54,172.662964,-43.30943407
1572665.86,5178813.76,231.33,172.6616509,-43.54312376
1572665.55,5177126.27,208.65,172.661562,-43.55831802
1572664.54,5181923.87,233.82,172.661791,-43.51511998
1572664,5204573,157.47,172.6629174,-43.31118083
1572663.07,5181992.76,272.27,172.6617763,-43.51449963
1572662.9,5176388.93,173.4,172.661492,-43.56495696
1572662.82,5180361.02,254.44,172.6616911,-43.52919199
1572662.79,5182055.32,258.9,172.661776,-43.51393632
1572662.75,5177913,233.39,172.661567,-43.55123415
1572660.21,5183331.93,286.11,172.6618083,-43.50244147
1572660.03,5176411.49,185.97,172.6614576,-43.56475373
1572659.96,5196173.2,188.18,172.6624487,-43.38681569
1572659.08,5176335.27,155.62,172.661442,-43.56543998
1572658.6,5179130.78,256.06,172.661577,-43.54026902
1572658.3,5181919.55,239.83,172.6617136,-43.51515865
1572658.26,5177666.22,236.96,172.661499,-43.55345601
1572658.09,5183032.67,270.34,172.661767,-43.50513597
1572657.5,5179954.79,220.75,172.6616049,-43.53284953
1572657.37,5180349.44,240.85,172.6616231,-43.52929606
1572655.02,5182018.72,268.03,172.661678,-43.51426559
1572654.02,5182055.17,259.94,172.6616675,-43.51393735
1572652.33,5182235.57,256.92,172.6616557,-43.51231295
1572652.32,5182504.46,288.71,172.6616691,-43.50989183
1572652.01,5182613.41,162.25,172.6616707,-43.50891082
1572652,5204481,173.12,172.6627648,-43.3120088
1572651.09,5182064.63,261.8,172.6616317,-43.51385207
1572650,5176210,190.73,172.6613233,-43.56656758
1572649.45,5182082.76,256.68,172.6616123,-43.51368876
1572647.99,5179176.72,222.4,172.661448,-43.53985499
1572647.37,5179726.02,234.57,172.661468,-43.53490902
1572646.9,5182688.73,294.08,172.6616113,-43.50823244
1572646.58,5177379.86,307.72,172.6613399,-43.55603398
1572645.38,5177118.61,204.64,172.6613119,-43.55838625
1572643.97,5182386.06,218.62,172.6615598,-43.51095761
1572643.45,5182040.28,238.29,172.661536,-43.51407104
1572642.33,5181547.95,259.35,172.6614973,-43.51850399
1572641.36,5180350.93,259.52,172.6614251,-43.52928205
1572640,5204939,171.95,172.6626397,-43.30788433
1572639.92,5176221.46,174.31,172.661199,-43.56646403
1572639,5178239,156.6,172.6612894,-43.54829796
1572639,5177188,212.62,172.6612364,-43.55776122
1572638.91,5185078.64,275.91,172.6616326,-43.48671305
1572638.25,5182056.78,256.81,172.6614725,-43.51392228
1572637.85,5177678.91,241.8,172.6612469,-43.553341
1572637.57,5182154.87,248.97,172.661469,-43.51303904
1572637,5205147,218.86,172.662613,-43.30601129
1572635.31,5178779.07,237.47,172.661271,-43.54343499
1572633.56,5182070.3,260.25,172.6614151,-43.51380037
1572633.19,5182039.24,246.97,172.661409,-43.51408003
1572633,5200649,186.15,172.6623395,-43.34651302
1572632.91,5177122.83,194.53,172.6611577,-43.55834779
1572632.31,5202394.77,197.08,172.662418,-43.33079339
1572630.69,5181993.58,253.54,172.6613758,-43.51449106
1572629.06,5179143.43,219.38,172.661212,-43.54015404
1572626.85,5178585.45,222.13,172.6611565,-43.54517805
1572626.54,5183157.59,253.33,172.661383,-43.50401002
1572626.46,5202002.65,195.5,172.6623263,-43.33432398
1572625,5204649,168.15,172.6624403,-43.31049507
1572624.11,5181245.54,239.98,172.6612567,-43.52122626
1572623.6,5183168.86,266.77,172.6613472,-43.50390843
1572623.52,5182318.93,279.76,172.6613034,-43.51156131
1572623.14,5183120.52,273.05,172.6613391,-43.50434368
