File Name,depth_input,vs_input,Depth,Qc,Fc,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Subset_Region,Subset_Geology
SCPT_57357,18.5,189,18.5,1.134,0.0235,0.4687,2.862653921166,140.463230367207,170.998715229643,98.9527747498906,148.168019514728,344.189138595659,2,1
SCPT_57357,19,191,19,1.2318,0.0445,0.4525,2.97026467207482,151.187772905527,184.054680058903,112.114641614253,159.280640624968,376.739550573136,2,1
SCPT_57357,19.5,191,19.5,7.451,0.0417,-0.0026,1.86809804755366,208.500274259154,253.826420837231,182.586084943722,206.784334562683,381.075112926764,2,1
SCPT_57357,20,191,20,14.028,0.0478,-0.05,1.52200340040613,222.825790080198,271.266179228068,210.932411272529,230.708750059326,392.223616222251,2,1
SCPT_156307,0.51,250,0.51,7.722,0.054,0.0002,1.90711518989042,137.146256471473,166.960660052228,224.121221336496,77.1159307805481,156.803372521275,5,1
SCPT_156307,1.01,188,1.01,8.978,0.0549,0.0015,1.82032153109287,151.837922103062,184.84616603851,216.844717495787,95.4248601330885,187.004043336542,5,1
SCPT_156307,1.51,176,1.51,12.286,0.1215,0.0013,1.83919960264018,182.363242679874,222.007425871151,257.023382727932,119.25273798226,230.089858485344,5,1
SCPT_156307,2.01,174,2.01,10.008,0.0874,0.0021,1.8730139398772,177.162913348526,215.676590163423,237.838140781808,121.983695617245,236.628698030836,5,1
SCPT_156307,2.51,178,2.51,6.991,0.0675,-0.0006,2.02325972385879,169.57574015814,206.440031496867,224.600462657511,120.607132009757,241.399456655487,5,1
SCPT_156307,3.01,185,3.01,7.602,0.0757,-0.0013,2.00226960229759,177.579286747318,216.183479518475,228.30805709088,129.621749669589,256.707412560582,5,1
SCPT_156307,3.51,164,3.51,5.597,0.0935,-0.0018,2.24661350456738,178.137129521256,216.86259246066,236.368856585736,131.733469250715,273.69246090561,5,1
SCPT_156307,4.01,200,4.01,8.138,0.0466,-0.004,1.84070947374139,175.072089579306,213.131239487851,205.292676717334,136.170344563886,259.28851577248,5,1
SCPT_156307,4.51,188,4.51,10.923,0.0952,-0.001,1.8428047482422,199.743362632286,243.16583276974,237.719619860397,155.749623973086,293.74667141203,5,1
SCPT_156307,5.01,188,5.01,12.845,0.1132,-0.0012,1.79179561926583,210.291277745881,256.006772908028,247.458122195967,166.532758488187,308.903883299268,5,1
SCPT_156307,5.51,194,5.51,9.402,0.1177,-0.0013,1.9940672034137,207.386913128048,252.471024677624,244.679832325736,164.012190685039,317.302782040614,5,1
SCPT_156307,6.01,203,6.01,9.36,0.1528,-0.001,2.07345751236859,216.846864643681,263.987487392307,257.090172460736,171.589570371131,335.535498779497,5,1
SCPT_156307,6.51,211,6.51,5.781,0.0795,-0.0015,2.18229398703373,189.69772637298,230.93636254102,215.954320011953,155.04302639785,313.387950511072,5,1
SCPT_156307,7.01,215,7.01,7.465,0.0674,-0.0012,1.98303299939431,194.077571966589,236.268348481065,212.770036610511,161.965492653188,313.121307004922,5,1
SCPT_156307,7.51,193,7.51,4.971,0.0368,-0.0012,2.08141848784035,174.227144683021,212.10261091846,183.991875275024,148.080883309102,293.636852184907,5,1
SCPT_156307,8.01,218,8.01,11.027,0.0974,-0.0008,1.84327720315199,215.343306562908,262.157068859192,234.089972337764,183.312431416695,340.726279395349,5,1
SCPT_156307,8.51,220,8.51,10.311,0.089,0.0004,1.85970827865067,213.003403917776,259.308491725988,228.075046344569,183.25377279153,341.783474802885,5,1
SCPT_156307,9.01,238,9.01,8.998,0.1167,0,2.01853959208728,219.056755306376,266.677789068631,235.275820294064,186.721882987738,358.826921479095,5,1
SCPT_156307,9.51,218,9.51,9.705,0.0854,-0.0006,1.88554362172636,213.524162367026,259.942458533771,223.453716564784,186.719797500854,349.488360477719,5,1
SCPT_156307,10.01,186,10.01,8.392,0.0975,0.0029,2.01050107667266,215.115389459816,261.879604559776,223.813619370632,187.526439576717,359.812943056177,5,1
SCPT_156307,10.51,246,10.51,17.524,0.1001,0.0075,1.56783777422208,230.729395081778,280.887959229991,245.747724399288,211.808114268044,367.523030246256,5,1
SCPT_156307,11.01,223,11.01,16.166,0.1915,0.0075,1.80677530115813,255.828795082104,311.443750534735,273.214551627211,223.817209628184,404.350093005471,5,1
SCPT_156307,11.51,203,11.51,8.62,0.0656,0.0142,1.88884683430566,208.940548283222,254.362406605662,207.928330819635,189.370718923869,354.105004963999,5,1
SCPT_156307,12.01,198,12.01,6.974,0.0426,0.0229,1.91244645385145,195.355008711168,237.82348886577,188.482801299451,179.321835511883,337.86962558924,5,1
SCPT_156307,12.51,217,12.51,10.588,0.068,0.02,1.77333576668314,216.163854702315,263.155997028905,214.399959714172,200.228918293801,363.894621431109,5,1
SCPT_156307,13.01,238,13.01,16.642,0.1101,0.0254,1.62551473210178,239.887169395825,292.036554047091,246.940009581121,224.858264035083,392.591763311875,5,1
SCPT_156307,13.51,249,13.51,27.642,0.13,0.02,1.36161688045787,250.578374239359,305.051933856611,273.60329997642,247.846797080929,406.533003423689,5,1
SCPT_156307,14.01,251,14.01,28.232,0.0601,0.0065,1.15729736419477,218.84886829157,266.42470922452,246.126140712,235.548857845538,371.191286770837,5,1
SCPT_156307,14.51,254,14.51,25.782,0.0757,0.0231,1.26247806497284,229.55742081565,279.461207949487,249.978111945154,239.307281159529,385.645100324718,5,1
SCPT_156307,15.01,240,15.01,21.22,0.0875,0.0138,1.41587247335901,236.993508267757,288.513836152052,247.101617410074,237.733102728508,395.788374255216,5,1
SCPT_156307,15.51,240,15.51,32.117,0.2303,-0.0115,1.44385130972437,285.352757463142,347.385965607303,309.476729546471,275.961270404241,453.975683300475,5,1
SCPT_156307,16.01,237,16.01,23.915,0.0771,0.0494,1.31207605311276,233.62331217803,284.410988738472,247.890281258299,243.664725335622,396.086456209951,5,1
SCPT_156307,16.51,242,16.51,22.752,0.0741,0.0363,1.33256116106539,233.223561662897,283.92433593744,244.491504960303,243.196454973353,396.97949677191,5,1
SCPT_156307,17.01,256,17.01,20.838,0.0924,0.0484,1.44100739092842,242.811057769916,295.596070328594,247.861915409392,246.615100090467,411.362631649363,5,1
SCPT_156307,17.51,268,17.51,31.362,0.2943,0.0682,1.53937495437783,304.172231938409,370.296630185889,321.072758362205,290.29737144512,483.200385610183,5,1
SCPT_156307,18.01,258,18.01,23.653,0.0803,0.0625,1.32861207688947,238.729645649544,290.627394703792,248.813340844788,252.221232055169,410.189466580805,5,1
SCPT_156307,18.51,267,18.51,23.923,0.1209,0.0644,1.42959433381163,257.241716174053,313.163828385804,263.720327681339,263.358683526966,435.644498751099,5,1
SCPT_156307,19,268,19,29.137,0.139,0.0069,1.35372050018173,264.169274899738,321.597378138812,278.352946750681,275.390758571374,446.650314958828,5,1
SCPT_14550,0.5,369.17,0.5,2.77,0.0453,-0.017,2.4831633249028,116.143834801646,141.392494541134,290.547157765189,65.2085768068157,151.344374596601,2,3
SCPT_14550,1,369.17,1,5.274,0.0759,-0.0064,2.22579835114867,147.666901440632,179.768401753813,254.430992673809,90.5453326233249,193.791633380353,2,3
SCPT_14550,1.5,369.17,1.5,5.367,0.0932,-0.0004,2.2713899766296,159.260841783278,193.882763910078,260.265074606785,103.350852541293,220.564150897802,2,3
SCPT_14550,2,369.17,2,6.665,0.11,0.0088,2.18555398472675,173.561228819512,211.291930736797,261.166626684699,117.102718398441,242.771395376631,2,3
SCPT_14550,2.5,369.17,2.5,4.276,0.0467,-0.0021,2.22823895902583,152.423365596836,185.558879857018,213.127632564597,108.85988590681,229.044280298582,2,3
SCPT_14550,3,369.17,3,3.435,0.0532,-0.0046,2.39346960753914,152.637982411493,185.820152500948,216.692877950048,112.171272864701,243.559908898271,2,3
SCPT_14550,3.5,369.17,3.5,4.465,0.1049,-0.01,2.41747484274459,174.155008162059,212.014792545116,247.968821359915,128.637442050048,277.15228462385,2,3
SCPT_14550,4,341.55,4,2.59,0.0572,-0.0042,2.58387557473528,151.720857332258,184.703652404488,211.37483392636,117.373359968112,263.876573004493,2,3
SCPT_14550,4.5,341.55,4.5,10.472,0.1601,-0.017,2.01857520134166,213.430185986714,259.828052505565,268.808740368045,161.532401443368,314.008651503087,2,3
SCPT_14550,5,341.55,5,3.839,0.1101,-0.009,2.52396746659935,178.364471087352,217.139356106341,237.250950238898,139.549164237396,304.898109810241,2,3
SCPT_14550,5.5,341.55,5.5,4.669,0.1036,0.0106,2.38654064609739,185.218682422923,225.483613384428,232.604573080167,146.649892254097,310.327698622691,2,3
SCPT_14550,6,337.03,6,6.39,0.0865,-0.0269,2.14409674742051,192.305611175597,234.111178822466,225.384307654704,154.848973629647,310.602410665396,2,3
SCPT_14550,6.5,337.03,6.5,8.557,0.1866,-0.0202,2.18944243905496,222.137834528646,270.42866812183,267.9257503058,176.014198688756,351.030236852421,2,3
SCPT_14550,7,337.03,7,6.468,0.161,-0.0166,2.31617804016996,211.298040984642,257.232397720434,252.18101851752,170.479635230477,350.152008226652,2,3
SCPT_14550,7.5,337.03,7.5,4.006,0.1205,-0.0013,2.52406619040529,190.7192571509,232.179965227183,225.646670541016,158.342375183076,341.931122617215,2,3
SCPT_14550,8,379.32,8,2.189,0.1414,-0.0002,2.94237658501375,174.150729046437,212.009583186967,215.75298821826,149.747482542022,353.278952488727,2,3
SCPT_14550,8.5,379.32,8.5,2.708,0.0509,0.0187,2.52646848878575,165.992652522472,202.078011766488,179.823261106062,144.26310233704,314.613718218138,2,3
SCPT_14550,9,379.32,9,5.734,0.1352,0.0433,2.33783957075273,209.462222659062,254.99748845451,232.203038295986,177.086809373611,364.437171336527,2,3
SCPT_14550,9.5,379.32,9.5,9.771,0.1567,0.022,2.05464741339417,231.468507862474,281.787748702142,251.401205205357,196.501979598772,378.101452545092,2,3
SCPT_14550,10,300.23,10,9.557,0.2248,-0.0239,2.17989301671845,243.811848997368,296.814424866361,268.156664453764,204.730819513873,401.372538370783,2,3
SCPT_14550,10.5,300.23,10.5,6.396,0.1496,-0.0188,2.30091182022183,219.889264036806,267.691277957851,234.187168697145,189.355789435934,384.260264890374,2,3
SCPT_14550,11,300.23,11,5.441,0.1095,-0.0164,2.30860127143683,208.109791998814,253.351051128992,214.821914324744,182.614011978688,372.906508036592,2,3
SCPT_14550,11.5,300.23,11.5,7.431,0.1501,-0.0152,2.20981717255411,227.406288277725,276.842437903317,235.738718437594,198.5007836879,393.814360535717,2,3
SCPT_14550,12,336.74,12,5.229,0.1143,-0.0145,2.34530924811738,210.087675404748,255.758909188389,212.075848993933,186.681091273601,383.225958004936,2,3
SCPT_14550,12.5,336.74,12.5,3.849,0.1018,-0.0086,2.49987816083682,198.288264291265,241.394408702409,196.588365853063,178.93362955016,380.554423421473,2,3
SCPT_14550,13,336.74,13,4.514,0.0789,-0.0012,2.33125892717397,199.077223985518,242.354881373674,191.980794821683,181.220919688287,372.264128497337,2,3
SCPT_14550,13.5,336.74,13.5,4.495,0.0422,0.0248,2.17364325150549,187.242761917872,227.947710160888,173.355872470624,173.75792447071,346.461528631517,2,3
SCPT_14550,14,375.48,14,3.439,0.0971,0.0429,2.55542832237528,196.009930560502,238.620785030176,186.315592767099,180.978442488644,388.900271577593,2,3
SCPT_14550,14.5,375.48,14.5,2.596,0.0335,0.0852,2.44882675567787,169.180039746426,205.958309256518,148.654996161869,160.663314295668,340.963224543495,2,3
SCPT_14550,15,375.48,15,6.641,0.2545,0.1062,2.44286347122407,245.992115588574,299.468662455655,243.863792476088,219.707509155292,450.749012528539,2,3
SCPT_14550,15.5,375.48,15.5,5.207,0.2119,0.1512,2.53410420040936,231.756053630564,282.137804419817,223.86248279574,210.856753580269,443.009916246187,2,3
SCPT_14550,16,442.72,16,5.665,0.2218,0.1788,2.49669927166923,237.260619274065,288.839014768427,227.361850599306,216.141804931978,449.521833852424,2,3
SCPT_14550,16.5,442.72,16.5,5.435,0.1922,0.1905,2.47736054577645,232.579975270658,283.140839459931,218.311521472385,214.14040774978,444.540782659827,2,3
SCPT_14550,17,442.72,17,4.221,0.0938,0.247,2.42018915584254,206.421488997814,251.295725736469,183.080333136238,196.171209364896,407.265643599595,2,3
SCPT_14550,17.5,442.72,17.5,4.89,0.1217,0.3826,2.40463258226321,217.928308959165,265.304028298115,194.766376835844,206.405846317577,424.851388990041,2,3
SCPT_14550,18,415.37,18,3.228,0.0655,0.4834,2.485648959848,190.193795593868,231.540272896883,159.666629973588,186.130710472816,393.569265509688,2,3
SCPT_14550,18.5,415.37,18.5,4.47,0.1266,0.2187,2.47129251217606,217.645566339875,264.959819892022,190.368104632946,207.605016956281,432.79562314215,2,3
SCPT_14550,19,415.37,19,3.945,0.2012,-0.0328,2.68835790202078,225.460453881179,274.473596029261,199.004688687398,213.473128685195,462.345676967466,2,3
SCPT_14550,19.5,415.37,19.5,2.912,0.0576,-0.0155,2.51440351673708,188.707092699168,229.730373720726,152.167867117313,185.526549928327,394.66485225748,2,3
SCPT_14550,20,415.61,20,12.269,0.542,-0.0167,2.32090980063521,310.472749748272,377.966825780505,295.868490948166,276.830936910246,537.2759978108,2,3
SCPT_14550,20.5,415.61,20.5,3.354,0.1279,0.0475,2.65057421707734,210.350463548755,256.078825189789,173.592987992675,205.133567033453,443.82914699444,2,3
SCPT_14550,21,415.61,21,5.359,0.2558,0.0794,2.5761006464748,247.355405573194,301.128319828236,214.797866265413,234.012250255894,490.34700498771,2,3
SCPT_14550,21.5,415.61,21.5,3.484,0.1924,-0.0408,2.75078620204962,222.647747615873,271.049431880194,183.944110562198,216.214088206274,473.832366175263,2,3
SCPT_14550,22,525.2,22,3.408,0.0712,-0.0247,2.47496414307302,200.941757444326,244.624748193093,157.189347090354,199.731750434369,418.750742172604,2,3
SCPT_14550,22.5,525.2,22.5,5.149,0.2959,-0.022,2.64757438677818,252.158931090111,306.976090022744,213.570213205549,240.05883357904,508.36720630057,2,3
SCPT_14550,23,525.2,23,6.571,0.2799,0.0073,2.48001944731034,262.187944525164,319.185323769765,222.790651372358,249.010885841441,508.437702490831,2,3
SCPT_14550,23.5,525.2,23.5,12.314,0.5368,0.0218,2.31532212509023,316.427386608684,385.215948914919,284.534424732265,289.445368248628,558.964857298612,2,3
SCPT_14550,24,525.2,24,5.525,0.2092,-0.0296,2.49368496603609,247.491224175075,301.293664213135,201.502159788194,239.893795828992,494.219044674778,2,3
SCPT_57353,0.1,52,0.1,2.5854,0.0443,-0.001,2.51931487761654,93.7606141194845,114.143356319373,374.243210080783,41.1977338397115,100.379480824964,2,1
SCPT_57353,0.5,64,0.5,1.1965,0.053,0.0298,3.03403907465665,99.8351747779579,121.538473642731,304.879560605358,58.5417648108213,153.508201508063,2,1
SCPT_57353,1,90.2,1,0.9246,0.0215,-0.0362,2.96431783365626,96.6883922585243,117.707607966899,212.843874085583,63.4610970132959,162.377112409787,2,1
SCPT_57353,1.5,88,1.5,0.574,0.0171,-0.0137,3.19686097052063,90.1196763162165,109.710910298003,184.885382370239,65.0718543069076,174.026860843769,2,1
SCPT_57353,2,104,2,5.1832,0.0163,-0.0785,1.89641007840613,138.253483455285,168.308588554259,175.801895181656,96.3868617182597,189.056998133589,2,1
SCPT_57353,2.5,149,2.5,5.7988,0.0291,-0.0497,1.93910185025855,151.543673758715,184.487950662783,191.940621401955,109.362632133531,215.870535238951,2,1
SCPT_57353,3,133,3,4.002,0.0237,-0.0068,2.11503855642167,144.843886237995,176.331687594081,183.860840257559,107.223392670496,219.505581739452,2,1
SCPT_57353,3.5,140.666666666667,3.5,2.7194,0.0145,0.0311,2.24498992358209,133.685755627719,162.747876416354,166.762247217162,101.631049166184,213.50198236892,2,1
SCPT_57353,4,122,4,4.7686,0.0194,0.0099,1.97428101371801,151.025644249606,183.857306042998,175.757103100812,117.15648493114,230.311302122065,2,1
SCPT_57353,4.5,141,4.5,4.2747,0.0317,0.0228,2.13792024595221,157.784505623087,192.085485106367,188.402734669694,124.122133784069,252.713781985923,2,1
SCPT_57353,5,132,5,7.102,0.0344,0.0385,1.85452833509657,171.593012553585,208.895841369582,193.479226794788,138.440975602909,263.300680162227,2,1
SCPT_57353,5.5,147.666666666667,5.5,6.0824,0.0356,0.0461,1.95377905932563,171.246570794298,208.474086184363,192.393457407318,139.417020546246,270.621421175137,2,1
SCPT_57353,6,136,6,6.3744,0.0345,0.051,1.91912100036683,173.479448422505,211.192371992614,191.027769178123,143.424094442126,275.614051372278,2,1
SCPT_57353,6.5,164.666666666667,6.5,7.8361,0.0483,0.054,1.87169767718391,185.824181283243,226.220742431774,204.003158824306,155.355181837715,294.276987413217,2,1
SCPT_57353,7,160,7,9.8101,0.06,0.0579,1.78842026060565,196.626443829682,239.371322923091,214.468141355542,166.779476563275,308.935350074302,2,1
SCPT_57353,7.5,160.333333333333,7.5,9.6476,0.0623,0.0639,1.80775874916128,198.942261278865,242.190578948184,215.136523787579,170.131111638279,315.877290311168,2,1
SCPT_57353,8,152.5,8,4.2355,0.0427,0.0664,2.21224079387784,174.039594118364,211.874288491921,186.944463164982,149.099651316374,303.833908600645,2,1
SCPT_57353,8.5,175.5,8.5,9.688,0.067,0.0743,1.82340982990688,203.968307173741,248.309243515858,216.909831169127,177.328364146365,329.147530103084,2,1
SCPT_57353,9,188.333333333333,9,10.8239,0.0775,0.0773,1.79344431617664,211.40484838338,257.362424118898,224.26223750189,185.293653697883,340.601668834944,2,1
SCPT_57353,9.5,198.333333333333,9.5,12.5646,0.096,0.0766,1.75957744132321,221.867516963304,270.09958586837,235.950217112995,195.627950787973,355.428941327175,2,1
SCPT_57353,10,168,10,11.4555,0.0977,0.0818,1.82082599654823,222.085049841929,270.364408503218,233.924812600073,196.099774810171,360.647356040436,2,1
SCPT_57353,10.5,161,10.5,10.7689,0.0777,0.0919,1.79721273215232,215.439813675473,262.274555778836,222.638766350133,193.306325823534,354.252927970847,2,1
SCPT_57353,11,160.5,11,0.7332,0.0107,0.3766,2.94970653046384,112.934862164619,137.485919156928,97.390339290967,112.812150142645,271.553023120924,2,1
SCPT_57353,11.5,185,11.5,3.9224,0.032,0.0672,2.19124891368831,175.061513263629,213.118363973113,168.854399602442,159.254143824304,320.610757429623,2,1
SCPT_57353,12,172.5,12,8.6924,0.0829,0.0541,1.94476969761835,216.322596527472,263.349247946488,217.689695838221,195.571853933794,368.938802189554,2,1
SCPT_57353,12.5,181,12.5,5.0223,0.0864,0.0933,2.29096247876403,203.07681655267,247.223950585859,202.098559247244,183.408487327653,373.26000267678,2,1
SCPT_57353,13,226.5,13,3.472,0.0382,0.215,2.3052122723335,176.767171508274,215.194817488333,165.939659841625,164.304256025511,338.108392266731,2,1
SCPT_57353,13.5,217,13.5,14.4463,0.1541,-0.0674,1.80951831476391,251.426941431132,306.08497217703,257.62939942384,228.898625230524,413.552586054994,2,1
SCPT_57353,14,204.333333333333,14,12.2902,0.0999,-0.0509,1.78396532129529,233.878994353772,284.722253995896,233.070660260144,217.922383995588,394.036450380225,2,1
SCPT_57353,14.5,198.5,14.5,9.7178,0.0672,-0.0481,1.82230172945396,218.294871005006,265.750277745225,210.922409964575,205.854119807099,376.922331078368,2,1
SCPT_57353,15,265,15,25.5479,0.0978,-0.0635,1.33191467166228,241.233421505783,293.675469659214,258.328131888613,246.393058128786,402.040054889119,2,1
SCPT_57353,15.5,227,15.5,18.4247,0.0701,-0.0207,1.44622556502381,229.454839697866,279.336326588707,233.999549850695,230.750309294118,387.276353578093,2,1
SCPT_57353,16,242.333333333333,16,4.5226,0.1109,0.1494,2.42558156238057,211.394301502728,257.349584438104,196.96778694797,197.546069999734,410.103130572902,2,1
