Station,easting,northing,vs30,uncertainty,q
CPT_149848_measurement_num_0,1757833,5926700,200.53,0.34276487,5
CPT_149849_measurement_num_0,1757840,5926663,202.03,0.332085723,5
CPT_135782_measurement_num_0,1757909.91,5904763.35,172.42,0.334643025,5
CPT_135778_measurement_num_0,1757952.04,5904630.71,203.64,0.342709047,5
CPT_168773_measurement_num_0,1757954.33,5906717.36,153.52,0.348034864,5
CPT_67314_measurement_num_0,1757995.9,5907136.9,181.1,0.334463253,5
CPT_135781_measurement_num_0,1757996.12,5904735.99,199.86,0.359086457,5
CPT_67313_measurement_num_0,1757997.8,5907183.6,194.44,0.341252128,5
CPT_168772_measurement_num_0,1757999.27,5906787.56,151.24,0.364033485,5
CPT_67305_measurement_num_0,1758001.69,5907265.33,187.88,0.348038412,5
CPT_135779_measurement_num_0,1758004.12,5904682.79,192.26,0.346021243,5
CPT_67312_measurement_num_0,1758005.1,5907305.08,182.45,0.343869135,5
CPT_67304_measurement_num_0,1758025.84,5907474.75,161.6,0.333645781,5
CPT_135780_measurement_num_0,1758055.49,5904692.6,196.21,0.354493726,5
CPT_67306_measurement_num_0,1758150.15,5907358.45,168.37,0.342460394,5
CPT_67307_measurement_num_0,1758153.16,5907227.74,176.87,0.33873589,5
CPT_174255_measurement_num_0,1758181.76,5908033.79,209.85,0.352923998,5
CPT_218964_measurement_num_0,1758181.99,5927074.29,179.05,0.350276317,5
SCPT_218970_measurement_num_0,1758182.77,5927067.95,188.67,0.343983032,5
CPT_115481_measurement_num_0,1758254.64,5927372.18,171.4,0.342030872,5
CPT_67309_measurement_num_0,1758256.51,5907186.44,163.34,0.356149975,5
CPT_115479_measurement_num_0,1758256.92,5927384.02,170.03,0.339950348,5
CPT_64116_measurement_num_0,1758266.56,5908059.15,222.39,0.329430978,5
CPT_67308_measurement_num_0,1758275.3,5907356.13,150.08,0.352496751,5
CPT_67310_measurement_num_0,1758377.01,5907326.64,159.95,0.343964503,5
CPT_67311_measurement_num_0,1758427.4,5907227.11,158.71,0.345284608,5
CPT_103237_measurement_num_0,1758641.4,5918814.24,207.65,0.347814392,5
CPT_103236_measurement_num_0,1758644.85,5918822.05,230.71,0.330990791,5
CPT_204410_measurement_num_0,1758680.55,5905944.88,160.1,0.343051519,5
CPT_204411_measurement_num_0,1758709.27,5905993.05,153.91,0.338065164,5
CPT_204412_measurement_num_0,1758749.26,5905896.6,165.26,0.34491168,5
CPT_219893_measurement_num_0,1758871.63,5907661.33,183.59,0.371055489,5
CPT_166200_measurement_num_0,1759046.82,5907534,156.04,0.345932813,5
CPT_166121_measurement_num_0,1759053.59,5907553.41,147.54,0.336151468,5
CPT_211280_measurement_num_0,1759061.19,5919182.75,220.84,0.343022611,5
CPT_166201_measurement_num_0,1759070.13,5907523.35,156.57,0.340806135,5
CPT_166199_measurement_num_0,1759081.96,5907536.67,158.51,0.348074294,5
CPT_186667_measurement_num_0,1759094.46,5907053.32,190.54,0.349141012,5
CPT_186669_measurement_num_0,1759219.14,5906745.91,165.38,0.360669952,5
CPT_186668_measurement_num_0,1759223.31,5906887.71,176.7,0.342755889,5
CPT_172281_measurement_num_0,1759340.05,5919592.06,204.6,0.338311922,5
CPT_172282_measurement_num_0,1759345.32,5919663.66,205.75,0.350520511,5
CPT_172271_measurement_num_0,1759348.78,5908061.92,195.81,0.351456567,5
CPT_172269_measurement_num_0,1759348.78,5908061.92,195.81,0.359868953,5
CPT_200776_measurement_num_0,1759359.75,5908049.85,188.67,0.343574558,5
CPT_200775_measurement_num_0,1759367.53,5908039.2,191.71,0.35359178,5
CPT_172280_measurement_num_0,1759370.83,5919744.87,187.48,0.346202374,5
CPT_214678_measurement_num_0,1759400.66,5908385.55,167.78,0.346662004,5
CPT_189856_measurement_num_0,1759402,5907235,216.25,0.344468862,5
SCPT_172267_measurement_num_0,1759422.59,5907932.79,199.34,0.340864867,5
CPT_191951_measurement_num_0,1759422.92,5436527.24,189.54,0.328592537,5
CPT_189854_measurement_num_0,1759426,5907231,212.85,0.341602458,5
CPT_212957_measurement_num_0,1759450.95,5908353.22,169.08,0.345574235,5
CPT_176254_measurement_num_0,1759476.4,5907256.53,215.77,0.354620499,5
CPT_214684_measurement_num_0,1759483.05,5908305.26,164.93,0.35371965,5
CPT_222970_measurement_num_0,1759494.58,5908630.21,218.16,0.341869819,5
CPT_214680_measurement_num_0,1759509.03,5908333.53,169.86,0.333728753,5
CPT_176255_measurement_num_0,1759509.42,5907288.65,206.65,0.347891894,5
CPT_172274_measurement_num_0,1759509.76,5908054.79,166.13,0.331528918,5
CPT_172275_measurement_num_0,1759514.77,5907932.83,206.4,0.340962885,5
CPT_214681_measurement_num_0,1759516.28,5908320.85,170.75,0.346748486,5
CPT_172266_measurement_num_0,1759535.81,5907872.28,215.44,0.33632113,5
CPT_214682_measurement_num_0,1759542.39,5908313.03,172.95,0.345299808,5
CPT_121040_measurement_num_0,1759548.36,5908468.27,211.3,0.32650444,5
CPT_222969_measurement_num_0,1759556.23,5908687.65,216.07,0.345181989,5
CPT_176258_measurement_num_0,1759557.05,5907206.85,205.68,0.35111272,5
CPT_176259_measurement_num_0,1759569.86,5907272.42,207.53,0.348405599,5
CPT_136136_measurement_num_0,1759582.63,5433764.5,229.58,0.349585302,5
CPT_121045_measurement_num_0,1759582.96,5908418.45,190.25,0.345340745,5
CPT_176256_measurement_num_0,1759588.43,5907322.35,208.55,0.351883938,5
CPT_176257_measurement_num_0,1759591.29,5907237.94,208.59,0.336865725,5
CPT_121041_measurement_num_0,1759593.25,5908586.51,200.61,0.343570954,5
CPT_121044_measurement_num_0,1759600.72,5908514.67,213.17,0.335480526,5
CPT_136135_measurement_num_0,1759607.58,5434164.34,287.92,0.353354277,5
CPT_136133_measurement_num_0,1759615.98,5433777.75,258.48,0.357639047,5
CPT_136063_measurement_num_0,1759619.02,5434144.45,263.26,0.353997826,5
CPT_121042_measurement_num_0,1759619.7,5908553.16,223.04,0.327948498,5
CPT_214687_measurement_num_0,1759629.57,5908250.82,163.69,0.35389434,5
CPT_121043_measurement_num_0,1759631.51,5908395.23,167.87,0.334538999,5
CPT_136126_measurement_num_0,1759632.03,5433368.52,229.71,0.355616753,5
CPT_136132_measurement_num_0,1759668.5,5433432.73,253.68,0.342901358,5
CPT_121046_measurement_num_0,1759675.7,5908334.35,180.68,0.341648887,5
CPT_191969_measurement_num_0,1759689.2,5436715.24,194.1,0.344872105,5
CPT_121047_measurement_num_0,1759700.34,5908294.82,166.7,0.346156772,5
CPT_217784_measurement_num_0,1759723.08,5907619.59,198.06,0.356699959,5
CPT_136127_measurement_num_0,1759726.02,5433221.2,256.24,0.350396564,5
CPT_136129_measurement_num_0,1759726.02,5433221.2,256.24,0.339973672,5
CPT_208288_measurement_num_2,1759728.8,5436796.64,228.73,0.355022167,5
CPT_136130_measurement_num_0,1759740.96,5433250.05,253.76,0.348456187,5
CPT_191947_measurement_num_0,1759749.89,5436613.55,192.71,0.333682308,5
CPT_208291_measurement_num_1,1759751.87,5436813.84,78.43,0.350596132,5
CPT_208294_measurement_num_4,1759767.41,5436845.55,298.59,0.339224481,5
CPT_121048_measurement_num_0,1759772.87,5908168.42,168.87,0.334989796,5
CPT_208304_measurement_num_1,1759788.53,5436606.99,224.56,0.359929361,5
CPT_208298_measurement_num_1,1759811.89,5436586.04,225.73,0.342780462,5
CPT_121049_measurement_num_0,1759825.14,5908224.43,215.06,0.356466632,5
CPT_208286_measurement_num_1,1759840.87,5436585.65,163,0.355051884,5
CPT_121051_measurement_num_0,1759848.9,5908100.46,187.56,0.346408408,5
CPT_208370_measurement_num_1,1759852.45,5436626.5,137.58,0.364114835,5
CPT_135078_measurement_num_0,1759874.64,5907443.92,217.94,0.342538909,5
CPT_208284_measurement_num_1,1759874.91,5436529.75,63.77,0.355318681,5
CPT_121055_measurement_num_0,1759884.68,5908047.28,168.76,0.338279539,5
CPT_137827_measurement_num_0,1759888.65,5903458.71,211.15,0.353234792,5
CPT_121056_measurement_num_0,1759909.61,5908226.17,203.8,0.343593056,5
CPT_181729_measurement_num_0,1759924.02,5907512.81,199.18,0.341498843,5
CPT_181733_measurement_num_0,1759924.85,5907557.19,187.39,0.346166668,5
CPT_121053_measurement_num_0,1759934.72,5907947.45,159.65,0.343900199,5
CPT_121050_measurement_num_0,1759936.52,5908118.23,198.86,0.342491226,5
CPT_121052_measurement_num_0,1759971.23,5908079.17,178.49,0.328881956,5
CPT_135088_measurement_num_0,1759985.34,5907599.43,224.73,0.338172303,5
CPT_181722_measurement_num_0,1760000.6,5907606.81,203.51,0.344166597,5
CPT_135094_measurement_num_0,1760012,5907502.37,229.02,0.326871126,5
CPT_181726_measurement_num_0,1760020.52,5907529.86,203.44,0.365858233,5
CPT_121057_measurement_num_0,1760028.74,5907968.99,216.21,0.346660424,5
CPT_121054_measurement_num_0,1760056.87,5907954.25,204.16,0.329762545,5
CPT_150021_measurement_num_0,1760083.39,5436704,198.29,0.362906707,5
CPT_150024_measurement_num_0,1760097.89,5436696.84,197.14,0.343397472,5
CPT_185327_measurement_num_0,1760137.3,5909040.26,202.37,0.35024877,5
CPT_185328_measurement_num_0,1760153.42,5908967.11,204.72,0.346338971,5
CPT_185325_measurement_num_0,1760156.71,5909048.92,195.51,0.354158367,5
CPT_185322_measurement_num_0,1760157.01,5909007.12,199.3,0.358343851,5
CPT_185317_measurement_num_0,1760177.19,5908968.37,193.97,0.351366742,5
CPT_229746_measurement_num_0,1760221,5433894,187.33,0.36057566,5
CPT_199128_measurement_num_0,1760234.65,5907338.58,225.07,0.347657339,5
CPT_229747_measurement_num_0,1760262,5433708,181.13,0.337219858,5
CPT_199127_measurement_num_0,1760284.98,5907370.7,202.82,0.35838471,5
CPT_199131_measurement_num_0,1760286.66,5907280.1,208.47,0.340215762,5
CPT_199130_measurement_num_0,1760288.18,5907327.91,215.54,0.33101699,5
CPT_198904_measurement_num_0,1760297.92,5907428.5,209.71,0.342313904,5
CPT_161697_measurement_num_0,1760305.58,5791668.4,228.49,0.335310372,5
CPT_199132_measurement_num_0,1760306.5,5907246.21,226.3,0.340506734,5
CPT_199126_measurement_num_0,1760317.81,5907359.31,208.53,0.34217369,5
CPT_199133_measurement_num_0,1760341.73,5907215.91,226.59,0.344833645,5
CPT_199129_measurement_num_0,1760344.01,5907397.66,220.05,0.348146221,5
CPT_189107_measurement_num_0,1760358.3,5914294.1,210.05,0.349205614,5
CPT_189105_measurement_num_0,1760374,5914293,231.7,0.355017395,5
CPT_171675_measurement_num_0,1760388.19,5812189.55,215.39,0.330628895,5
CPT_199134_measurement_num_0,1760389.26,5907215.09,223.54,0.338040434,5
CPT_171674_measurement_num_0,1760400.8,5812154.12,209.82,0.342380655,5
CPT_171672_measurement_num_0,1760406.46,5812142.02,221.02,0.342659752,5
CPT_171673_measurement_num_0,1760406.55,5812142.02,210.6,0.344522142,5
CPT_199288_measurement_num_0,1760411.08,5907257.21,208.08,0.343719867,5
CPT_199285_measurement_num_0,1760411.84,5907292.49,188.95,0.335057451,5
CPT_199286_measurement_num_0,1760433.22,5907260.12,216.66,0.342836179,5
CPT_199287_measurement_num_0,1760444.42,5907279.25,213.05,0.337112006,5
SCPT_195188_measurement_num_0,1760520.05,5908596.21,182.01,0.330072029,5
CPT_220677_measurement_num_0,1760581.9,5914070.7,199.62,0.343663802,5
CPT_218928_measurement_num_0,1760739.5,5909064.75,189.48,0.338103686,5
CPT_218927_measurement_num_0,1760768.87,5909072.86,187.98,0.364043439,5
CPT_200479_measurement_num_0,1761073,5907115,195.26,0.337263265,5
CPT_200477_measurement_num_0,1761096,5907144,199.3,0.332330976,5
CPT_200481_measurement_num_0,1761101,5907095,190.15,0.322106629,5
CPT_200483_measurement_num_0,1761114,5907111,197.07,0.331711601,5
CPT_200472_measurement_num_0,1761116,5907168,187.8,0.327086457,5
CPT_200485_measurement_num_0,1761156,5907139,202.11,0.355480384,5
CPT_200487_measurement_num_0,1761229,5907123,204.72,0.346077612,5
CPT_153167_measurement_num_0,1761256.24,5907439.29,175.78,0.358560644,5
CPT_153169_measurement_num_0,1761287.35,5906963.01,187.79,0.337877369,5
CPT_153180_measurement_num_0,1761319.56,5907453.3,178,0.34498087,5
CPT_222867_measurement_num_0,1761320.86,5906964.75,191.8,0.34400727,5
CPT_222865_measurement_num_0,1761331.22,5907001.96,201.34,0.346689922,5
CPT_153170_measurement_num_0,1761332.8,5906941.28,204.29,0.338581339,5
CPT_222868_measurement_num_0,1761333.25,5906916.21,202.16,0.36150107,5
CPT_222866_measurement_num_0,1761353.12,5906993.53,205.05,0.347218514,5
CPT_153168_measurement_num_0,1761371.2,5907452.31,172.62,0.351179817,5
CPT_222869_measurement_num_0,1761437.77,5906979.62,200.81,0.347434571,5
CPT_199124_measurement_num_0,1761493.3,5906465.52,214.06,0.351730761,5
CPT_123855_measurement_num_0,1761500.08,5907528.61,192.11,0.350404505,5
CPT_199125_measurement_num_0,1761510.59,5906576.1,198.04,0.359049429,5
CPT_153166_measurement_num_0,1761527.18,5906916.6,191.37,0.334828463,5
CPT_199117_measurement_num_0,1761527.35,5906560.64,186.83,0.345751834,5
CPT_123854_measurement_num_0,1761530,5907567.67,177.01,0.338950067,5
CPT_123856_measurement_num_0,1761531.06,5907534.67,210.04,0.35409666,5
CPT_199116_measurement_num_0,1761536.87,5906593.1,198.55,0.358228307,5
CPT_199123_measurement_num_0,1761538.51,5906473.87,205.47,0.338013439,5
CPT_123857_measurement_num_0,1761560.11,5907508.73,185.26,0.34482574,5
CPT_199119_measurement_num_0,1761562.93,5906554.21,199.99,0.346590554,5
CPT_199118_measurement_num_0,1761582.69,5906609.43,194.1,0.345018979,5
CPT_199120_measurement_num_0,1761586.79,5906548.87,200.51,0.348225254,5
CPT_123858_measurement_num_0,1761588.07,5907530.79,169.08,0.34841829,5
CPT_199122_measurement_num_0,1761591.28,5906490.4,208.4,0.345508654,5
CPT_123853_measurement_num_0,1761604.99,5907569.82,188.09,0.356394628,5
CPT_199121_measurement_num_0,1761612.57,5906537.5,200.49,0.349526691,5
CPT_123859_measurement_num_0,1761617.04,5907542.84,182.04,0.345599903,5
CPT_189306_measurement_num_0,1761629.78,5907693.29,155.13,0.334896109,5
CPT_123802_measurement_num_0,1761676.05,5907474.46,188.23,0.349210074,5
CPT_189287_measurement_num_0,1761679.43,5907821.09,163.77,0.333620898,5
CPT_123799_measurement_num_0,1761682.62,5907448.86,182.71,0.345090151,5
CPT_123800_measurement_num_0,1761692.05,5907462.36,185.99,0.349716107,5
CPT_123792_measurement_num_0,1761692.55,5907506.79,180.78,0.339046505,5
CPT_123798_measurement_num_0,1761710.18,5907420.15,184.39,0.338928315,5
CPT_123793_measurement_num_0,1761713.43,5907546.23,177.54,0.335994256,5
CPT_123801_measurement_num_0,1761722.37,5907483.92,177.73,0.320112274,5
CPT_123797_measurement_num_0,1761723,5907449.17,185.65,0.337879507,5
CPT_123779_measurement_num_0,1761730.72,5907421.31,175.88,0.337193017,5
CPT_123794_measurement_num_0,1761735.61,5907538.18,169.69,0.345363828,5
CPT_153158_measurement_num_0,1761736.57,5907034.36,198.08,0.344195365,5
CPT_123796_measurement_num_0,1761744.08,5907477.64,179.92,0.350008581,5
CPT_123780_measurement_num_0,1761746.78,5907451.5,182.69,0.350901872,5
CPT_153174_measurement_num_0,1761749.71,5907111.58,201.2,0.33282671,5
CPT_123795_measurement_num_0,1761754.67,5907501.12,181.84,0.339694276,5
CPT_123778_measurement_num_0,1761755.21,5907390.94,193.73,0.339144089,5
CPT_123781_measurement_num_0,1761776.44,5907444.54,186.54,0.35341157,5
CPT_189308_measurement_num_0,1761780.04,5907632.71,170.96,0.334416788,5
CPT_134798_measurement_num_0,1761814.5,5906582.37,175.2,0.349868655,5
CPT_153173_measurement_num_0,1761826.16,5907160.18,206.44,0.33176253,5
CPT_153146_measurement_num_0,1761847.04,5907810.73,193.81,0.332997365,5
CPT_153152_measurement_num_0,1761860.14,5907661.75,211.12,0.342583054,5
CPT_189311_measurement_num_0,1761869.66,5907568.84,172.07,0.341694828,5
CPT_153151_measurement_num_0,1761894.51,5907689.73,202.79,0.332100978,5
CPT_189313_measurement_num_0,1761907.27,5907439.38,183.06,0.350411017,5
CPT_225590_measurement_num_0,1761926.88,5908627.53,218.78,0.348277547,5
CPT_153155_measurement_num_0,1761931.26,5907613,204.67,0.337725604,5
CPT_153147_measurement_num_0,1761943.11,5907879.15,199.68,0.338869036,5
CPT_153154_measurement_num_0,1761949.43,5907566.71,202.07,0.348801353,5
CPT_198560_measurement_num_0,1761981.63,5907410.6,201.28,0.33432156,5
CPT_225591_measurement_num_0,1761981.7,5908667.39,233.73,0.336851843,5
CPT_153157_measurement_num_0,1761988.78,5907366.68,184.02,0.354034319,5
CPT_153177_measurement_num_0,1761992.17,5907462.83,163.12,0.345153796,5
CPT_198559_measurement_num_0,1762009.44,5907388.42,192.84,0.348156284,5
CPT_153161_measurement_num_0,1762020.29,5907508.86,184.83,0.346273873,5
CPT_153164_measurement_num_0,1762032.58,5907765.12,199.74,0.337552317,5
CPT_153165_measurement_num_0,1762041.66,5907718.33,230.09,0.332457175,5
CPT_128577_measurement_num_0,1762075,5906491,177.71,0.350379588,5
CPT_225592_measurement_num_0,1762093.19,5908705.95,203.4,0.338513363,5
CPT_153153_measurement_num_0,1762095.94,5907209.56,203.45,0.342609617,5
CPT_222873_measurement_num_0,1762121.22,5907851.19,182.73,0.348288819,5
CPT_113457_measurement_num_0,1762124.96,5431532.93,208.57,0.347764831,5
CPT_128578_measurement_num_0,1762133,5906438,176.76,0.330900698,5
CPT_153171_measurement_num_0,1762149.57,5907027.36,208.78,0.351069631,5
CPT_153230_measurement_num_0,1762154.76,5907624.27,193.54,0.350646628,5
CPT_118446_measurement_num_0,1762156.72,5431448,181.15,0.328095074,5
CPT_153178_measurement_num_0,1762159,5907878.8,183.11,0.346017322,5
CPT_111818_measurement_num_0,1762163.92,5431435.32,154.03,0.356481762,5
CPT_113459_measurement_num_0,1762165.16,5431500.67,228.56,0.341455988,5
CPT_159312_measurement_num_0,1762166,5908381,201.32,0.338006806,5
CPT_159319_measurement_num_0,1762173,5908375,195.36,0.342093529,5
CPT_118447_measurement_num_0,1762173.98,5431417.51,180.34,0.349116734,5
CPT_128579_measurement_num_0,1762175,5906389,187.17,0.350451915,5
CPT_153150_measurement_num_0,1762176.88,5907714.86,175.08,0.336966651,5
CPT_111817_measurement_num_0,1762180.04,5431407.85,152.5,0.340739827,5
CPT_159315_measurement_num_0,1762181,5908386,217.58,0.335845211,5
CPT_128555_measurement_num_0,1762183,5906555,176.38,0.343148602,5
CPT_153163_measurement_num_0,1762185.3,5907754.65,180.54,0.332717622,5
CPT_128554_measurement_num_0,1762193,5906488,188.38,0.328971012,5
CPT_103213_measurement_num_0,1762205.23,5917473.6,206.41,0.345989371,5
CPT_153162_measurement_num_0,1762210.88,5907695.01,192.78,0.345861094,5
CPT_128580_measurement_num_0,1762211,5906341,179.9,0.347430145,5
CPT_222879_measurement_num_0,1762211.69,5907655.09,196.67,0.35650575,5
CPT_128556_measurement_num_0,1762215,5906557,175.52,0.343092944,5
CPT_222079_measurement_num_0,1762218.78,5906351.99,179.1,0.339433158,5
CPT_118449_measurement_num_0,1762220.12,5431449.14,178.17,0.335071996,5
CPT_113455_measurement_num_0,1762220.21,5431468.54,229.33,0.338422331,5
CPT_153181_measurement_num_0,1762221.44,5907762.51,212.39,0.345705479,5
CPT_222074_measurement_num_0,1762222.52,5906374.99,190.83,0.347949405,5
CPT_161432_measurement_num_0,1762228,5908483,188.74,0.352008167,5
CPT_128581_measurement_num_0,1762233,5906322,176.78,0.346802029,5
CPT_161431_measurement_num_0,1762238,5908470,179.49,0.346744659,5
CPT_222075_measurement_num_0,1762242.19,5906354.83,189.77,0.339434765,5
CPT_128539_measurement_num_0,1762245,5906379,175.86,0.337290655,5
CPT_118448_measurement_num_0,1762248.61,5431392.3,171.8,0.338533817,5
CPT_128553_measurement_num_0,1762251,5906497,166.59,0.329810475,5
CPT_222073_measurement_num_0,1762253.71,5906403.76,181.13,0.352719739,5
CPT_128557_measurement_num_0,1762256,5906596,172.2,0.338199745,5
CPT_153160_measurement_num_0,1762257.02,5907480.8,199.1,0.339768355,5
CPT_220675_measurement_num_0,1762259,5906335,188.92,0.343572647,5
CPT_128537_measurement_num_0,1762265,5906390,167.26,0.341654851,5
CPT_128582_measurement_num_0,1762268,5906287,183.88,0.348210387,5
CPT_153148_measurement_num_0,1762275.03,5907580.02,206.82,0.343780255,5
CPT_179103_measurement_num_0,1762281.53,5906377.25,190.78,0.341922734,5
CPT_139032_measurement_num_0,1762282.7,5906268.7,179.31,0.349130272,5
CPT_113214_measurement_num_0,1762282.95,5431337.67,161.85,0.348125991,5
CPT_128552_measurement_num_0,1762285,5906533,174.11,0.347871272,5
CPT_128549_measurement_num_0,1762290,5906630,177.7,0.344710893,5
